KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_CGCO8WG,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Sandsiphon[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Sandsiphon[-][/c][/b],,,,,,
pda_OqKueWK,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Sandsiphon [-][/c][/b][c][6bd600][-][/c]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Sandsiphon [-][/c][/b][c][6bd600][-][/c]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_aqieGWC,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_mmYKWCq,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_OW8qi8e,Sandsiphon ([i]Armatum Secato[/i]) has been added to your Empyriopedia.,,,,,,,,,,Sandsiphon ([i]Armatum Secato[/i]) 已被添加到您的帝国百科.,,,,,,
pda_qaGSum9,"[c][6bd600][b]Sandsiphon[/b] [-][/c][c][bdbdbd](Armatum Secato[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Prey\n[b][c][ffffff]Adult Weight[-][/c][/b]: 68.3 - 80.2 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 145cm (width), 79cm (height), 161cm (length)\n[b][c][ffffff]Description[-][/c][/b]: Belonging to the same family as the Wraithworm, the Sandsiphon is a desertous insectoid adapted to burrowing through sand by sensing vibrations through the ground to hone in on it's prey.\nSimilar to a marine creature, the Sandsiphon consumes sand and prey together and with gill-like filters between the chitinous plates on its sides it expels the sand it consumes, earning the creature it's name.\n\nAlthough it is predatorial, it does not attack other creatures that it cannot eat. Having developed a means of eating while underground, it is incapable of eating it's food while above ground. Seemingly oblivious to anything on the surface unless defending itself.\nLike female wraithworms the Sandsiphon can spit a ball of digestive fluids at an attacker or when startled that is both toxic and corrosive to most metals.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Sandsiphons are quite common on arid and desertous planets. However, due to their nature of burrowing through the sand, they are rarely seen on the surface. Furthermore, the vibrations set off by nearby hover engines cause them to panic and burrow beneath the sand, making ground observations by biologists difficult.",,,,,,,,,,"[c][6bd600][b]Sandsiphon[/b] [-][/c][c][bdbdbd](Armatum Secato[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:猎物\n[b][c][ffffff]成年体重[-][/c][/b] : 68.3 - 80.2 公斤\n[b][c][ffffff]成人尺寸[-][/c][/b]: 145cm (宽), 79cm (高), 161cm (长)\n[b][c][ffffff]描述[-][/c][/b]:Sandsiphon与幽灵虫同属一个科,Sandsiphon是一种沙漠类昆虫,它通过感知地面的振动来钻研它的猎物. .\n类似于海洋生物,Sandsiphon吸食沙子和猎物,并在其两侧的几丁质板之间用鳃状过滤器排出它所消耗的沙子,从而获得它的名字.\n\n虽然它是掠食性的,但它不会攻击它不能吃的其他生物.在发展出一种在地下进食的方式后,它无法在地面上进食.除非自卫,否则似乎对表面上的任何事情都视而不见.\n像雌性蛔虫一样,Sandsiphon可以向攻击者吐出一团消化液,或者在受到惊吓时吐出一团消化液,这种液对大多数金属有毒且具有腐蚀性.\n\n[b][c][ffffff]分布[-][/c][/b]:Sandsiphon在干旱荒凉的星球上很常见.然而,由于它们在沙子中挖洞的性质,它们很少出现在地表上.此外,附近悬停发动机引发的振动使它们惊慌失措并在沙子下挖洞,使生物学家难以进行地面观察.",,,,,,
pda_aGWamiI,[b][c][ffffff]Ecology:[-][/c] [c][ff5c5c]Androraptor[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][ff5c5c]Androraptor[-][/c][/b],,,,,,
pda_OOK8KKi,[b][c][ffffff]Ecology:[-][/c] [c][ff5c5c]Androraptor[-][/c][/b] has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][ff5c5c]Androraptor[-][/c][/b] 已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_qKu8CMC,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_u8W6KW0,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_qGuG4W4,Androraptor ([i]Androraptor Tallodantus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Androraptor ([i]Androraptor Tallodantus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_GOaqO4a,"[b][c][ff5c5c]Androraptor[-][/c][/b] [c][bdbdbd](Androraptor Tallodantus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Predator\n[b][c][ffffff]Adult Weight[-][/c][/b]: 61.5 - 70.2 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 65cm (width), 171cm (height), 292cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Androraptor is a theropod dinosaur native to the Andromeda Galaxy. It seems to share a common evolutionary path to those of the Dromaeosaurid Genus of the Cretaceous period, but with a tendency towards a more reptillian form over the feathered contemporaries of our own galaxy.\nThis development is thought to be due to their environment being primarily tropical where the development of feathers would hinder the creature while stalking prey in the wet jungle and cause numerous health problems.\n\nAndroraptors travel and hunt in family packs, with the younger raptors being educated during the daytime by following behind the parents and imitating their actions to take down prey with supervision. During the night however, the parents hunt freely making night time especially hazardous for prey and human alike as these fully-grown raptors are larger, faster and more vicious at night while unrestrained with taking care of youngsters.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Androraptors are widespread across the Andromeda galaxy and common on most breathable Temperate planets. How or why they were spread across the galaxy is still unknown, but due to the slight genetic variations it's believed they were seeded there at least several hundred thousand years ago.",,,,,,,,,,"[b][c][ff5c5c]Androraptor[-][/c][/b] [c][bdbdbd](Androraptor Tallodantus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:捕食者\n[b][c][ffffff]成年体重[-][/c][/b] : 61.5 - 70.2 公斤\n[b][c][ffffff]成人尺寸[-][/c][/b]: 65cm (宽), 171cm (高), 292cm (长)\n[b][c][ffffff]描述[-][/c][/b]:Androraptor是一种原产于仙女座星系的兽脚亚目恐龙.它似乎与白垩纪驰龙科有着共同的进化路径,但在我们银河系的有羽毛的同时代动物中,它更倾向于爬虫类的形式.\n这种发展被认为是由于它们的环境主要是在热带地区,羽毛的发育会阻碍这种生物在潮湿的丛林中追踪猎物并导致许多健康问题.\n\n雄Androraptor龙成群结队旅行和狩猎,年轻的Androraptor在白天接受教育,跟随父母并模仿他们采取行动在监督下击落猎物.然而,在夜间,父母们自由地捕猎,这使得夜间对猎物和人类都特别危险,因为这些成熟的猛禽在夜间更大、更快、更恶毒,而且在照顾幼崽时不受约束.\n\n[b][c][ffffff]分布[-][/c][/b]:Androraptors在仙女座星系广泛分布,在大多数可呼吸的温带行星上都很常见.它们是如何或为什么散布在银河系中的仍然未知,但由于轻微的遗传变异,人们相信它们至少在数十万年前就在那里播种了.",,,,,,
pda_aEi8SiS,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Oviraptor[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Oviraptor[-][/c][/b],,,,,,
pda_Oaaaf88,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Oviraptor [-][/c][/b][c][6bd600][-][/c]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Oviraptor [-][/c][/b][c][6bd600][-][/c]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_Km8Q4Ke,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_0eiViu4,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_eaK88mW,Oviraptor ([i]Oviraptor Andromedus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Oviraptor ([i]Oviraptor Andromedus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_Ku0uOSu,"[c][6bd600][b]Oviraptor[/b] [-][/c][c][bdbdbd](Oviraptor Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Prey\n[b][c][ffffff]Adult Weight[-][/c][/b]: 64.8 - 77.6 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 67cm (width), 192cm (height), 324cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Oviraptor is a theropod dinosaur native to the Andromeda Galaxy. It is distantly related to the Androraptor, but appears to be further up the evolutionary chain and more closely related to the bird-like development as seen in earth's dinosaurs.\nOviraptors move in mated pairs, ranging great distances without claimed territory while raising their offspring. Only building nests to house their eggs and early stages of development of their children until they're old enough to begin moving on their own.\n\nOviraptors are omnivorous, eating berries, fruit, mushrooms and nuts when available; hunting vertebrates such as Erebus spiders and Leafcutters when easy prey is encountered. But otherwise are completely passive to anything that does not immediately pose a threat to them or their young. Preferring to flee, rather than attack when approached unless something harms their offspring.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Oviraptors prefer cold climates and are often found in or near snow in family groups of two adults and as many as five young. They are not harmful to the environment and do not engage in territorial disputes with other life forms.\nAlthough parents will attack anything that harms their offspring; the children themselves are curious and playful and will often follow and get into mischief in human camps.",,,,,,,,,,"[c][6bd600][b]Oviraptor[/b] [-][/c][c][bdbdbd](Oviraptor Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:猎物\n[b][c][ffffff]成年体重[-][/c][/b] : 64.8 - 77.6 公斤\n[b][c][ffffff]成人尺寸[-][/c][/b]: 67cm (宽), 192cm (高), 324cm (长)\n[b][c][ffffff]描述[-][/c][/b]:Oviraptor是一种原产于仙女座星系的兽脚亚目恐龙.它与 Androraptor 关系较远,但似乎在进化链上更靠前,与地球恐龙的类鸟发育关系更密切.\nOviraptors 成对移动,在没有领土的情况下进行很长的距离,同时抚养它们的后代.只筑巢以容纳它们的卵和孩子的早期发育阶段,直到他们长大到可以开始自己移动.\n\nOviraptor是杂食性动物,吃浆果、水果、蘑菇和坚果(如果有的话);当遇到容易猎物时,猎杀脊椎动物,如 Erebus 蜘蛛和 Leafcutters.但除此之外,对任何不会立即对他们或他们的孩子构成威胁的事情都是完全被动的.喜欢逃跑,而不是在接近时攻击,除非有什么东西伤害了它们的后代.\n\n[b][c][ffffff]分布[-][/c][/b]:Oviraptor喜欢寒冷的气候,经常出现在或在两个成年人和多达五个年轻人的家庭团体中接近.它们对环境无害,不与其他生命形式发生领土争端.\n虽然父母会攻击任何伤害他们后代的东西;孩子们自己好奇又爱玩,经常会跟随并在人类营地中恶作剧.",,,,,,
pda_mamW8SE,[b][c][ffffff]Ecology:[-][/c] [c][ff5c5c]Ignidon[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][ff5c5c]Ignidon[-][/c][/b],,,,,,
pda_kSeSCqm,[b][c][ffffff]Ecology:[-][/c] [c][ff5c5c]Ignidon [-][/c][/b]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][ff5c5c]Ignidon [-][/c][/b]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_8KOo8KK,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_ee0We4u,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_qe888Sj,Ignidon ([i]Agnipareiasaurus Andromedus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Ignidon ([i]Agnipareiasaurus Andromedus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_qCmiiGa,"[c][ff5c5c][b]Ignidon [/b][-][/c][c][bdbdbd](Agnipareiasaurus A.[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Predator\n[b][c][ffffff]Adult Weight[-][/c][/b]: 594.0 - 977.6 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 222cm (width), 181cm (height), 370cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Ignidon is a large, squat quadruped reptile indigenous to arid and sandy terrain where it survives as an ambush predator and scavenger by burying itself in soft sand or among rocks near a water or food source for other animals.\nHaving evolved similar to the Pareiasaurus of the Permian period, it was incorrectly identified as a herbivore from a recovered dead Ignidon. Where the mouth was equipped with several sets of heavy molar-like teeth on the creature's palate, assumed to be used for eating plants. Live examples identified that the teeth were used to grind bones and rock salt from dry seabeds.\n\nIgnidon live solitary lives in open dunes, assuming the appearance of rock formations during the day to keep heat down and to lure prey to approach them in search of insects found beneath desert rocks. Roaming the desert at night when it's cooler and relocating to a new resting place by dawn.\n\nUnusually, the Ignidon's upper esophagus is equipped with valve that allows it to vomit an organic oily compound produced in a humped cavity between the creature's shoulders that will ignite when exposed to oxygen. This compound is usually used in mating displays, but can also be propelled with significant range and dispersal to become a jet of flame; amending the name ""Agni"" (Fire) to the taxonomic name of the creature.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Ignidon are commonly found in arid and desert environments; They appear most commonly in sandy dunes and at the edge of water sources and most prominently at night.\nThey are not particularly fast on their feet and have limited eyesight, making them only a minor nuisance to locals traversing the desert in hover vessels at night.",,,,,,,,,,"[c][ff5c5c][b]Ignidon[/b][-][/c][c][bdbdbd](Agnipareiasaurus A.[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:捕食者\n[b][c][ffffff]成年体重[-][/c][/b]: 594.0 - 977.6 kg\n[b][c][ffffff]成人尺寸[-][/c][/b]: 222cm (宽), 181cm (高), 370cm (长)\n[b] [c][ffffff]描述[-][/c][/b]:Ignidon 是一种大型的、蹲下的四足爬行动物,原产于干旱和沙地,作为伏击捕食者和清道夫,它通过将自己埋在柔软的沙子或在其他动物的水源或食物来源附近的岩石中.\n进化类似于二叠纪的 Pareiasaurus,它被错误地识别为来自回收的死 Ignidon 的食草动物.该生物的上颚上长有几组重的臼齿状牙齿,推测是用来吃植物的.活生生的例子表明,牙齿被用来从干燥的海床上磨碎骨头和岩盐.\n\nIgnidon 独自生活在开阔的沙丘中,假设白天出现岩层以保持热量并引诱猎物接近它们寻找在沙漠岩石下发现的昆虫.晚上天气凉爽时在沙漠中漫游,并在黎明时搬迁到新的休息地.\n\n不同寻常的是,Ignidon 的上食道配备了阀门,允许它呕吐在生物肩膀之间的隆起腔中产生的有机油性化合物,遇氧会着火.这种化合物通常用于配对显示器,但也可以以显着的范围和分散推进,成为火焰喷射;将名称“Agni”(火)修改为生物的分类名称.\n\n[b][c][ffffff]分布[-][/c][/b]:Ignidon 常见于干旱和沙漠环境;它们最常见于沙丘和水源边缘,并且在夜间最为突出.\n它们的脚步不是特别快,视力有限,因此对于夜间乘坐悬停船穿越沙漠的当地人来说,它们只是一个小麻烦.",,,,,,
pda_aqCG5ii,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Sandworm[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Sandworm[-][/c][/b],,,,,,
pda_sKOO8mK,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Andromedan Sandworm [-][/c][c][ff5c5c][-][/c][/b]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Andromedan Sandworm [-][/c][c][ff5c5c][-][/c][/b]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_qCOiGq8,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_0SWeCOm,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_ki08Oaa,Andromedan Sandworm ([i]Androtyphlops Maximus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Andromedan Sandworm ([i]Androtyphlops Maximus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_0Ci0Ke8,"[b][c][6bd600]Andromedan Sandworm[-][/c][c][ff5c5c][-][/c][/b][c][bdbdbd](Androtyphlops Maximus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Prey\n[b][c][ffffff]Adult Weight[-][/c][/b]: 22.8 - 87.1 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 43cm (width), 45cm (height), 210cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Andromedan Sandworm, is technically a type of blind snake related to the Typhlopidae family of earth. Though not directly descended, it has evolved the same way with a very similar genetic structure.\nUnlike those in the Terran Tylphopidae family, the Sandworm is considerably larger and better suited for desert life on desertous worlds; able to defend itself both above and below ground and with larger plate-like scales that are strong enough to resist the bite force of the Pareiadon, their main predator.\nWhile blind, they still possess vestigial eyes capable of detecting light intensity. Relying on seismic vibrations of predator and prey to determine their location, in much the same way that the Sandsiphon does.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Sandworms are commonly found in arid and desert environments. Although they spend most of their time burrowing underground, they form groups on the surface around mid-day for mutual protection while sunning themselves.",,,,,,,,,,"[b][c][6bd600]仙女座沙虫[-][/c][c][ff5c5c][-][/c][/b][c][bdbdbd](Androtyphlops Maximus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:猎物\n[b][c][ffffff]成人体重[-][/c][/b]:22.8 - 87.1 kg\n[b][c][ffffff]成人尺寸[-][/c][/b]:43cm(宽),45cm (高), 210cm (长)\n[b][c][ffffff]描述[-][/c][/b]:仙女座沙虫,与地球的Typhlopidae家族有关.虽然不是直属亲族,但它以相同的方式进化,具有非常相似的遗传结构.\n与蚯蚓科不同,沙虫体型更大,更适合沙漠世界的沙漠生活;能够在地上和地下进行自我保护,并拥有更大的板状鳞片,足以抵抗主要捕食者 Pareiadon 的咬合力.\n虽然失明,但它们仍然拥有能够检测光强度的退化眼睛.依靠捕食者和猎物的地震振动来确定它们的位置,这与 Sandsiphon 所做的大致相同.\n\n[b][c][ffffff]分布[-][/c][/b]:沙虫常见于干旱和沙漠环境.尽管它们大部分时间都在地下挖洞,但它们会在中午左右在地表形成群体,在晒太阳的同时相互保护.",,,,,,
pda_uiWWKS4,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Androzoa[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Androzoa[-][/c][/b],,,,,,
pda_mOmmeOW,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Androzoa [-][/c][/b]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Androzoa [-][/c][/b]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_mK088eG,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_Ci8aUWa,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_e0QkNSO,Androzoa ([i]Aquazoa Andromedus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Androzoa ([i]Aquazoa Andromedus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_W44m5OC,"[c][6bd600][b]Androzoa[/b] [-][/c][c][bdbdbd](Aquazoa Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Prey\n[b][c][ffffff]Adult Weight[-][/c][/b]: 63.0 - 77.8 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 96cm (width), 124cm (height), 147cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Androzoa is a mobile, slime-like creature similar to the Jellyfish of earth. Developed for mobility over both water and land, the Androzoa is capable of traversing extreme terrains and surviving in hostile environments.\n\nThe Androzoa is equipped with fine, needle-sharp stingers across 30% of it's surface that are virtually invisible to the naked eye and carry a painful, but non-fatal hemotoxin; allowing the Androzoa to sting any creature unfortunate enough to attack it. The effects of an Androzoan sting are very similar to Frostbite, causing localized crystalization in the smaller blood vessels.\n\nAndrozoa's diet consists primarily of smaller vegetation and carrion. It is too slow and lacks eyesight for any sort of hunting, but is known to eat small animals or birds that attack or land on the Androzoa and are stung enough to render them immobile.\nAndrozoas will react to any perceived threat to them, including defending others of their kind.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Androzoas are uncommon; usually found on the ocean floor away from most people. Certain variations in environmental conditions may cause them to surface in Swamps and in Cold Climates and seek land.",,,,,,,,,,"[c][6bd600][b]Androzoa[/b] [-][/c][c][bdbdbd](Aquazoa Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:猎物\n[b][c][ffffff]成年体重[-][/c][/b] : 63.0 - 77.8 公斤\n[b][c][ffffff]成人尺寸[-][/c][/b]: 96cm (宽), 124cm (高), 147cm (长)\n[b][c][ffffff]描述[-][/c][/b]:Androzoa 是一种类似于地球水母的可移动、类似粘液的生物.为在水上和陆地上的机动性而开发,Androzoa 能够穿越极端地形并在恶劣的环境中生存.\n\nAndrozoa 在其 30% 的表面上配备了细而尖锐的毒刺,这些毒刺几乎是裸露的眼睛并携带痛苦但非致命的血毒素;允许Androzoa蜇任何不幸攻击它的生物.Androzoa蜇伤的效果与冻伤非常相似,会导致较小的血管局部结晶.\n\nAndrozoa的食物主要由较小的植物和腐肉组成.它的速度太慢,而且缺乏视力,无法进行任何形式的狩猎,但众所周知,它会吃小动物或鸟类,这些小动物或鸟类会攻击或降落在Androzoa上,并被蜇到足以使它们无法移动.\nAndrozoa会对任何感知到的威胁做出反应,包括保护同类.\n\n[b][c][ffffff]分布[-][/c][/b]:Androzoa是不常见的;通常在远离大多数人的海底发现.环境条件的某些变化可能导致它们在沼泽和寒冷气候中浮出水面并寻找土地.",,,,,,
pda_C88SaGa,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Megalonops[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Megalonops[-][/c][/b],,,,,,
pda_uIuKmGq,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Megalonops [-][/c][/b]has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Megalonops [-][/c][/b]已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_uqGiS0G,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_84OiWmC,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_i44WWm0,Megalonops ([i]Megalosaurus Andromedus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Megalonops ([i]Megalosaurus Andromedus[/i]) 已被添加到您的帝国百科.,,,,,,
pda_0GW0GK0,"[b][c][6bd600]Megalonops [-][/c][/b][c][bdbdbd](Megalosaurus Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]Classification[/b][-][/c]: Prey\n[b][c][ffffff]Adult Weight[-][/c][/b]: 588.5 - 959.0 kg\n[b][c][ffffff]Adult Size[-][/c][/b]: 193cm (width), 240cm (height), 370cm (length)\n[b][c][ffffff]Description[-][/c][/b]: The Megalonops is a bipedal Theropod similar in many respects to the dinosaurs of earth. However, in the case of the lumbering Megalonops there appears to be little reason why this creature has survived as long as it has with how poorly-evolved it is.\nThe megalonops' eyes are developed for the bright conditions typically found in desert or snow environments with large, almost clumsy feet designed to spread it's weight over an uncertain surface like sand or snow. Despite this, the Megalonops' gait is awkward, ponderous and slow. Not a useful development in a predator built for hunting.\nDespite this, the Megalonops is capable of hunting the larger of the sand-burrowing creatures such as Wraithworms, Sandworms and Sandsiphons that lack mobility while tunneling; With a long neck and sealable nostrils, the Megalonops is capable of slamming it's massive muzzle into the ground with great force and speed to seize shallow prey.\n\nUnfortunately, this head and body designed for hunting subterranean prey is ill-suited for battle or even running. Making it harmless to anything that should attack it on the surface.\n\n[b][c][ffffff]Distribution[-][/c][/b]: Megalonops are typically found most commonly in desertous environments; with some subspecies found in snowy environments. Evidence of Megalonops outside these biomes has been found in the many bones lying in forests and meadows indicating that they are poorly suited for anything but their home environments.",,,,,,,,,,"[b][c][6bd600]Megalonops [-][/c][/b][c][bdbdbd](Megalosaurus Andromedus[-][/c][c][bdbdbd])[-][/c]\n[c][ffffff][b]分类[/b][-][/c]:猎物\n[b][c][ffffff]成年体重[-][/c][/b] : 588.5 - 959.0 kg\n[b][c][ffffff]成人尺寸[-][/c][/b]: 193cm (宽), 240cm (高), 370cm (长)\n[b][c][ffffff]描述[-][/c][/b]:Megalonops 是一种双足兽脚亚目,在许多方面与地球上的恐龙相似.然而,就笨重的Megalonops而言,似乎没有什么理由可以解释为什么这种生物能够幸存下来,因为它进化得如此糟糕.\nMegalonops的眼睛是为通常在沙漠或雪地中发现的明亮条件而开发的具有大而几乎笨拙的脚的环境,旨在将其重量分散在不确定的表面上,例如沙子或雪.尽管如此,Megalonops 的步态还是笨拙、笨重且缓慢.对于专为狩猎而生的捕食者来说,这并不是一个有用的发展.\n尽管如此,Megalonops能够捕食较大的沙穴生物,例如幽灵虫、沙虫和虹吸虫,它们在挖掘隧道时缺乏机动性; Megalonops 拥有长长的脖子和可密封的鼻孔,能够以巨大的力量和速度将其巨大的枪口猛烈撞击地面以捕捉浅层猎物.\n\n不幸的是,这种为猎杀地下猎物而设计的头部和身体不适合战斗甚至跑步.使其对任何应该在地表攻击它的东西都无害.\n\n[b][c][ffffff]分布[-][/c][/b]:Megalonops 通常在沙漠环境中最常见;在下雪的环境中发现了一些亚种.在森林和草地上的许多骨头中发现了这些生物群落之外的巨蜥的证据,这表明它们除了家庭环境外,不适合其他任何环境.",,,,,,
pda_e8Kqeam,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Parasaur[-][/c][/b],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Parasaur[-][/c][/b],,,,,,
pda_Kumsa0O,[b][c][ffffff]Ecology:[-][/c] [c][6bd600]Parasaur[-][/c][/b] has been added to your Empyriopedia [c][ffffff](F1)[-][/c],,,,,,,,,,[b][c][ffffff]生态:[-][/c] [c][6bd600]Parasaur[-][/c][/b] 已被添加到您的帝国百科 [c][ffffff](F1)[-][/c],,,,,,
pda_G2SOOqe,Loading Ecological Data,,,,,,,,,,加载生态数据,,,,,,
pda_8CeKom0,[c][bdbdbd]Downloading...[-][/c],,,,,,,,,,[c][bdbdbd]下载中...[-][/c],,,,,,
pda_CCmWeC8,Parasaur ([i]Parasaurolophus Andromedus[/i]) has been added to your Empyriopedia.,,,,,,,,,,Parasaur ([i]Parasaurolophus Andromedus[/i]) 已被添加到您的帝国百科.,,,,,,
