KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_qumMa,<i>Got promised some beer</i>,Was zum..? <i>(Zusätzliche Information)</i>,,Che diavolo.. <i>(Informazioni Aggiuntive)</i>,,,,,Что за..? <i>(Дополнительная информация)</i>,なんだって..？ <i> ( 追加情報 ) </i>,<i>有人答应给我一些啤酒</i>,搞什..? <i>(額外訊息)</i>,,,,,Cái gì..? <i> (Thông tin bổ sung) </i>
dialogue_8mii4,"Ah, @w1 I see! @w2 \n\nYou received our once-in-a-lifetime offer to participate in our Early Access Program to test the BEST SELLING low-gravity brewed root beer in Andromeda! @p9 Each new version is promised to be bug free and thoroughly tested. 3 out of 4 in our latest focus group survived the tasting! @p9 But, I am afraid we need to inform you, the TOP Distillery freighter did not arrive on time. @p9 Given all the mine fields, Pirates and the Zirax patrols ... @w4 we fear the worst. @p9 ... @p9 May I ask you for a favor, kind Terran?"," Ah, ich verstehe! @w2 Entschuldige die Verwirrung @w2 Du hast unser Einmal-im-Leben-Angebot erhalten, innerhalb des Frühzugangsprogramms unser neues BEST SELLING niedrigschwerkraftgebrautes Root Bier in Andromeda zu testen! \n\n@w2 Jede neue Version verspricht Bug-frei zu sein und gründlich getestet. 3 von 4 unserer letzten Testgruppe haben die Verkostung überlebt! @p9 Einer deiner Freunde hat betont, dass du der perfekte Kandidat für unseren neuen Produkttest bist. @ww2 Aber bedauerlicherweise müssen wir dich darüber informieren dass der TOP-Destillerie-Frachter nicht pünktlich angekommen ist. @w2 Angesichts all der Minenfelder, Piraten und Ziraxpatroulllien @w4 fürchten wir das Schlimmste. @w9 @w2 Es ist ein wenig ungewöhnlich, aber darf ich dich um einen Gefallen bitten?","Ah, je vois! @w2 désolé pour la confusion. @w2 Vous avez gagné notre offre UNIQUE de participer à notre programme d'évaluation pour tester la bière de racine brassée à faible gravité, MEILLEURE VENTE d'Andromède! @w2\n\nChaque nouvelle version est rigoureusement testée et certifiée conforme. Les 3/4 de notre groupe de dégustation ont survécu à la dégustation! @p9 Un de vos amis a suggéré que vous seriez un candidat parfait pour nos nouveaux tests de produits. @w2\n\nMais, j'ai bien peur de devoir vous informer que le cargo de transport TOP Distillery n'est pas arrivé à temps. @w2 Compte tenu de tous les champs de mines, des pirates et des patrouilles Zirax ... @w4 nous craignons le pire. @w9 @w2 C'est peut vous paraitre un peu inhabituel, mais puis-je vous demander une faveur ?",,,,,,"Ах, я вижу.. @w2 извините за путаницу. @w2 Вы получили наше уникальное предложение поучаствовать в нашей программе оценки продукции, чтобы протестировать БЕСТСЕЛЛЕР низкогравитационного рутбира в Андромеде! \n\n@w2 Обещано, что каждая новая версия будет без ошибок и тщательно протестирована. 3 из 4 участников нашей последней фокус-группы пережили дегустацию! @p9  Ваш друг предположил, что вы будете идеальным кандидатом для тестирования нашего нового продукта. @w2 \n\nНо, боюсь, нам нужно сообщить вам, что грузовое судно TOП Винокурня не прибыло вовремя. @w2  Учитывая все минные поля, патрули Пиратов и Зиракса. @w4 Мы опасаемся худшего. @w9  @w2 Это может быть немного необычно, но могу я попросить вас об одолжении?","ああ, なるほど.. @w2 混乱させてすみません.  @w2 あなたは, アンドロメダで最も売れている低重力醸造ルートビアをテストするための商品評価プログラムに参加するという, 一生に一度のオファーを受けました！ \n\n @w2 各新バージョンはバグがなく, 徹底的にテストされていることが約束されています. 最新のフォーカスグループでは, 4人中3人が試飲を生き延びました！ @p9 あなたの友人が, あなたは我々の新製品テストの完璧な候補になるだろうと提案しました.  @w2 \n\nしかし, 申し訳ありませんが, TOP蒸留所の貨物船が時間どおりに到着しませんでした.  @w2 すべての地雷原, 海賊, ジラックスのパトロールを考えると.  @w4 我々は最悪の事態を恐れています.  @w9  @w2 ちょっと型破りかもしれませんが, お願いしてもいいですか？",啊，@w1 我明白了！@w2 \n\n你收到了我们千载难逢的邀请，参加我们在仙女座测试最畅销的低重力酿造根啤的早期访问计划！@p9 每个新版本都承诺无bug并经过彻底测试。在我们最新的焦点小组中，4个人中有3个人在品尝后幸存下来！@p9 但是，我恐怕我们需要通知你，顶级蒸馏厂的货船没有按时到达。@p9 考虑到所有的雷区、海盗和兹瑞克斯巡逻队...@w4 我们担心最坏的情况。@p9 ...@p9 我能请你帮个忙吗，善良的地球人？,"阿,我明白了 @抱歉造成你的困惑. @w2 你收到了一生僅此一次機會的仙女座最新暢銷低重力釀造啤酒的早期體驗計畫的資格! \n\n@w2 每個新推出的版本都會經過詳盡測試並保證沒有問題.四位中的三位最近嘗試的顧客在我們最新的體驗活下來了! @p9 一位你的朋友推薦你是下一批產品的最佳測試人選 @w2 但,恐怕我必須通知你, TOP 酒廠運輸艦並沒有準時交貨. @w2 依照環繞附近的太空地雷區, 海盜和茲瑞克巡邏艦 ... @w4 我們做好最壞的打算. @w9 ... @w2 我可以請你幫個忙嗎, 友善的地球人?",,,,,"À, tôi hiểu rồi .. @w2 xin lỗi vì sự nhầm lẫn. @w2 Bạn đã nhận được lời đề nghị một lần trong đời của chúng tôi để tham gia vào chương trình đánh giá sản phẩm của chúng tôi để thử nghiệm loại bia gốc ủ trọng lượng thấp BÁN CHẠY NHẤT ở Andromeda!\n\n@w2 Mỗi phiên bản mới được hứa hẹn sẽ không có lỗi và được kiểm tra kỹ lưỡng. 3 trong số 4 người trong nhóm tiêu điểm mới nhất của chúng tôi đã sống sót sau khi nếm thử! @p9 Một người bạn của bạn đã gợi ý rằng bạn sẽ là một ứng cử viên hoàn hảo cho việc thử nghiệm sản phẩm mới của chúng tôi. @w2\n\nNhưng, tôi e rằng chúng tôi cần thông báo cho bạn, người vận chuyển hàng hóa của TOP Distillery đã không đến đúng giờ. @w2 Cung cấp tất cả các bãi mìn, Không tặc và các cuộc tuần tra Zirax. @w4 Chúng tôi sợ điều tồi tệ nhất. @w9 @w2 Có thể hơi khác thường,"
dialogue_4ISC0,I might regret this.,Ich könnte das bereuen.,Je sens que je vais le regretter !,So che me ne pentirò.,,,,,Я наверное пожалею об этом.,"後悔するかもしれない. ",我可能会后悔的。,我覺得我之後可能會後悔.,,,,,Tôi có thể hối tiếc về điều này.
dialogue_eWS0S,"How about this: @w3 If you can solve this little ... @w3 inconvenience ... @w2 for us, we will grant you free root beer in all our TOP clubs in this galaxy! @p9 It's probably just a simple delivery mission."," Wie wäre es damit: @w3 Wenn du diese kleine ... @w3 Unannehmlichkeit ... @w2 für uns lösen kannst, garantieren wir dir freies Root Bier in allen unserer TOP Clubs dieser Galaxis! \n\n@w2 Es ist wahrscheinlich nur eine einfache Liefermission.","Que pensez-vous de ceci: @w3 Si vous pouvez résoudre ce petit  ... @w3 inconvénient ... @w2 pour nous, nous vous offrirons gracieusement de la bière de racine dans tous nos meilleurs clubs de cette galaxie! @w2\n\nDe plus, c'est probablement juste une simple mission de livraison.",,,,,,"Как насчет такого: @w3 Если ты сможешь решить это маленькое ... @w3 неудобство ... @w2 для нас, мы будем давать тебе бесплатно рутбир во всех наших ТОП-клубах этой галактики! @p9 Это обычная миссия по доставке.","これはどうでしょう： @w3 あなたがこのちょっとした ... @w3 不都合を ... @w2 私達のために解決してくれたら, 私達はこの銀河のすべてのトップクラブで無料のルートビアを提供しましょう！ \n\n @w2 おそらく単なる配達任務です. ",这样如何：@w3 如果你能帮我们解决这个小...@w3 不便...@w2 对我们来说，我们将在本星系的所有顶级俱乐部里免费赠送你根啤！@p9 这可能只是一个简单的送货任务。,"這樣如何: @w3 如果你可以幫忙處理這個小小的 ... @w3 不便 ... @w2 幫我們個忙, 我們會給予你免費的啤酒暢飲在這銀河系的所有的 TOP 俱樂部! @p9 這應該只是一個簡單的運送任務.",,,,,"Còn điều này thì sao: @w3 Nếu bạn có thể giải quyết chút bất tiện này ... @w3 ... @w2 cho chúng tôi, chúng tôi sẽ cấp cho bạn chai bia rễ miễn phí trong tất cả các ar hàng đầu của chúng tôi trong thiên hà này!\n\n@w2 Có lẽ đó chỉ là một nhiệm vụ giao hàng đơn giản."
dialogue_KecW0,Sounds doable!,Klingt machbar!,"Ok, dites m'en plus !",Sembra fattibile!,,,,,Звучит выполнимо!,それならできそうだ！,听起来可行！,聽起來可行!,,,,,Nghe có vẻ khả thi!
dialogue_qeKC4,Excellent! @w2 Our new low-gravity distillery is located in this planet's orbit. @w2\n  \n<color=#fbff00>Your task:</color> @w2 Pick up a few bottles of our new anniversary BEST SELLING low-gravity brewed root beer from our brewmaster and bring it back. @w2 \n\nSimple as that.," Exzellent! @w2 Unsere neue Niedrigschwerkraftdestillerie befindet sich im Orbit dieses Planeten @w2 \n\n<color=#fbff00>Deine Aufgabe: </color>@w2 Nehme ein paar Flaschen unseres diesjährigen BEST SELLING niedrigschwerkraftgebrauten Root Biers von unserem Braumeister entgegen und bring sie zurück. @w2 \n\nSo einfach ist das.",,,,,,,Великолепно! @w2 Наша новая винокурня с низкой гравитацией находится на орбите нашей планеты. @w2\n\n<color=#fbff00>Ваша задача:</color> @w3 Забрать у нашего пивовара несколько бутылок нашего нового юбилейного БЕСТСЕЛЛЕРА низкогравитационного сваренного рутбира и принести их обратно. @w2 \n\nВсе очень просто.,"素晴らしい！ @w2 我々の新しい低重力蒸留所は この惑星の軌道上にあります.  @w2 \n \n<color=#fbff00>あなたの任務:</color> @w2 我々の新しい周年記念ベストセラーの低重力醸造ルートビールを数本, 醸造長から受け取り, 持ち帰ること.  @w2 \n\n簡単なことです. ",太棒了！@w2 我们的新低重力蒸馏厂位于这个星球的轨道上。@w2 \n  \n<color=#fbff00>你的任务：</color> @w2 从我们的酿酒大师那里拿几瓶我们新周年纪念最畅销的低重力酿造根啤并带回来。@w2 \n\n就这么简单。,太棒了! @w2 我們新的無重力釀酒廠就在太空軌道上. @w2\n  \n<color=#fbff00>你的任務:</color> @w2 從我們的釀酒師那裡拿幾瓶我們的新周年紀念暢銷低重力釀造根啤酒，然後把它帶回來 @w2 \n\n就是那麼簡單.,,,,,Xuất sắc! @w2 Nhà máy chưng cất trọng lực thấp mới của chúng tôi nằm trong quỹ đạo của hành tinh này. @w2\n\n<color=#fbff00> Nhiệm vụ của bạn: </color> @w2 Lấy một vài chai bia rễ ủ trọng lượng thấp BÁN CHẠY NHẤT kỷ niệm mới của chúng tôi từ nhà sản xuất bia của chúng tôi và mang nó trở lại. @w2\n\nĐơn giản vậy thôi.
dialogue_Jmm4a,I'll be back in no time.,Ich bin im Handumdrehen wieder da.,Je serai de retour en un rien de temps...,Torno tra un attimo.,,,,,Я вернусь в кратчайшие сроки.,"すぐに戻ってくるよ. ",我马上就会回来。,我很快就會回來.,,,,,Tôi sẽ quay lại trong thời gian ngắn.
dialogue_uKaCm,Wooonderfull! @w2 Have a safe flight!," Wuuunderbar! @w2 Ich wünsche einen sicheren Flug!",Magnifiiiiiiquel! @w2 Bon vol!,Maaaagnifico! @w2 Faccia buon viaggio!,,,,,Замечааательно! @w2 Удачного полета!,すーーーばらしい！ @w2 安全なフライトを！,太棒了！@w2 祝你飞行安全！,太棒了! @w2 祝你航程平安!,,,,,Tuyệt vời! @w2 Chúc bạn có một chuyến bay an toàn!
dialogue_0KWe0,Easiest job ever!,Einfachster Job aller Zeiten!,Un boulot tranquille pour une fois !,Il lavoro più facile di sempre!,,,,,Самое плевое дело!,今までで一番簡単な仕事だ！,最简单的工作了！,這是最簡單的工作了!,,,,,Công việc dễ dàng nhất từ ​​trước đến nay!
dialogue_enZai,"Welcome! @w2 I am Brewmaster Lark. @w3 We're having a bit of trouble right now, so I do not have a lot of time for visitors."," Willkommen! @w2 \n\nIch bin Braumeister Lark. @w2Wir haben jetzt gerade ein wenig Ärger, also haben ich nicht viel Zeit für Besucher.","Bienvenue! @w2 \n\nJe suis le maître brasseur Lark. @w2 \n\nNous avons un peu de mal en ce moment, donc je n'ai pas beaucoup de temps pour les visiteurs.",,,,,,"Добро пожаловать! @w2 \n\nЯ пивовар Ларк. @w2 \n\nУ нас сейчас небольшие проблемы, поэтому у меня мало времени на посетителей.","ようこそ！ @w2 \n\n私は醸造長のラークです.  @w2 \n\n 我々は今ちょっとしたトラブルを抱えていて, お客様のための時間があまりないんですよ. ",欢迎！@w2 我是酿酒大师Lark。@w3 我们现在有点麻烦，所以我没有太多时间接待访客。,"歡迎! @w2 我是釀酒師 Lark. @w2 \n\n我們現在遇到一點麻煩, 所以我沒有太多時間陪遊客.",,,,,"Chào mừng! @w2\n\nTôi là Brewmaster Lark. @w2\n\nHiện tại chúng tôi đang gặp một chút sự cố, vì vậy tôi không có nhiều thời gian cho khách truy cập."
dialogue_S82Ga,I was sent to help.,Ich wurde geschickt um zu helfen.,,,,,,,,,我是来帮忙的。,,,,,,
dialogue_eE4SK,"Ah! @w2 Yilk sent a message saying someone would come for a transport job. @w4 But I carry grave news. @w4 How should I put it? @w3 Pirates have raided our distillery and stolen the secret recipe of our new Anniversary BEST SELLING TOP root beer. @p9 We were able to track them down, but ... @w4 we are not equipped for the required ... @w4 armed endeavours. @p9 I am very sorry your travel might have been to no avail. @p9 ... @p9 But .. @w2 Maybe you could assist us with this little ... @w2 inconvenience?"," Ah! @w2 Yilk schickte die Nachricht, jemand würde für einen Transportauftrag kommen. @w4 Aber ich habe schlimme Neuigkeiten. @w4 Wie soll ich es vermitteln? @w2 Piraten haben unsere Destilllerie überfallen und das geheime Rezept für unser neues Jubiläums-BEST SELLING TOP Root Bier gestohlen. @w2 Wir konnten sie ausfindig machen, aber ... @w2 wir sind nicht für die erforderliche ... @w4 bewaffnete Unternehmung ausgerüstet. @w2  Es tut mir sehr leid, dass deine Reise umsonst gewesen sein könnte. @w2 ... @w2 Aber .. @w2 Veilleicht kannst du uns bei dieser kleinen ... @w2 Unannehmlichkeit aushelfen?","Ah oui! @w2 Yilk a envoyé un message disant que quelqu'un viendrait récupérer de la marchandise. @w4 Mais j'ai de mauvaises nouvelles. @w4 Comment dire? @w2 Des pirates ont attaqué notre distillerie et volé la recette secrète de notre nouvelle bière de racine anniversaire TOP MEILLEURE VENTE. @w2 \nNous avons pu les retrouver, mais ... @w2 nous ne sommes pas suffisamment armés... @w4 pour faire face à la situation. @p9 Désolé pour vous d'être venu pour rien. @w2 ... @w2 Mais, d'un autre coté .. @w2 Peut-être pourriez-vous nous aider à résoudre ...@w2 ce petit inconvénient?",,,,,,"Ах! @w2 Йилк отправил сообщение, что кто-то приедет поработать транспортом. @w4 Но у меня печальные новости. @w4 Как бы это сказать? @w2 Пираты совершили набег на нашу винокурню и украли секретный рецепт нашего нового нового юбилейного БЕСТСЕЛЛЕРА лучшего рутбира. @w2 Нам удалось выследить их, но ... @w2 мы не вооружены для требуемых ... @w4 вооруженных усилий. @w2 Мне очень жаль, что ваше путешествие могло быть бесполезным. @w2 ... @w2 Но .. @w2 Может, ты поможешь нам с этим маленьким ... @w2 неудобством?","ああ！ @w2 イルクが輸送の仕事で誰かが来るとメッセージを送ってくれていた.  @w4 しかし, 私は重大なニュースを抱えています.  @w4 どうすればいいでしょう？ @w2 海賊が我々の蒸留所を襲撃し, 新しい周年記念ベストセラートップルートビアの秘密のレシピを盗んだんです.  @w2 追跡することはできたましたが,  ... @w2 我々には必要な装備がありませんし ... @w4 武装したことがありません.  @w4 とても残念ですがあなたの旅は無駄になってしまったかもしれない.  @w2 ... @w2 しかし .. @w2 もしかしたらあなたは我々を助けられるかもしれない ... @w2 このちょっとした .. @w2 不都合を？",啊！@w2 Yilk发来消息说有人会来接运输工作。@w2 但我带来了噩耗。@w2 我该如何表达呢？@w2 海盗袭击了我们的蒸馏厂，偷走了我们新周年纪念最畅销顶级根啤的秘密配方。@p9 我们设法追踪到了他们，但...@w2 我们没有装备来应对所需的...@w2 武装行动。@p9 很抱歉你的旅行可能白费了。@w2 但是..@w2 也许你能帮我们解决这个小...@w2 不便？,阿! @w2 Yilk發了一條消息說有人會幫忙運輸工作. @w4 但我必須告知一個嚴重的消息. @w4 我該怎麼說呢? @w2 海盜襲擊了我們的釀酒廠並偷走了我們新的周年紀念暢銷頂級低重力啤酒的秘方. @w2 我們能夠追踪到他們，但是 ... @w2 我們的裝備不足以應付 ... @w4 武裝衝突. @w2 很抱歉，您的旅行可能是白忙一場. @w2 ... @w2 但是 .. @w2 或許你可以在這方面協助我們 ... @w2 這點小小的不便?,,,,,"Ah! @w2 Yilk đã gửi một tin nhắn cho biết sẽ có người đến xin việc vận chuyển. @w4 Nhưng tôi mang theo một tin nghiêm trọng. @w4 Tôi nên đặt nó như thế nào? @w2 Không tặc đã đột kích nhà máy chưng cất của chúng tôi và đánh cắp công thức bí mật của loại bia gốc BÁN CHẠY NHẤT Kỷ niệm mới của chúng tôi. @w2 Chúng tôi đã có thể truy tìm chúng, nhưng ... @w2 chúng tôi không được trang bị cho những nỗ lực vũ trang bắt buộc ... @w4. @w2 Tôi rất tiếc chuyến đi của bạn có thể đã vô ích. @w2 ... @w2 Nhưng .. @w2 Có lẽ bạn có thể giúp chúng tôi về sự bất tiện nhỏ này ... @w2?"
dialogue_KOhae,There goes the easy job.,Da geht der einfache Auftrag dahin.,,,,,,,А вот и плевое дело.,"簡単な仕事だ. ",轻松的工作就这么没了。,說好的輕鬆的工作就這樣沒了.,,,,,Đó là công việc dễ dàng.
dialogue_8Gm4q,"Wonderful! @w2 I have sent the position of the pirate base to your suit AI. @w5 Please hurry! @w3 Without the recipe, we will be ruined!"," Wunderbar! @w2 Ich habe die Position der Piratenbasis an deine Anzugs-KI gesendet. \n\n@w2 Bitte beeile dich! @w2\n\n Ohne das Rezept sind wir ruiniert!","Merveilleux! @w2 J'ai envoyé la position de la base pirate à l'IA de votre combinaison. @w2 \n\nFaites vite! @w2 \n\nSans la recette, nous sommes ruinés!",,,,,,"Замечательно! @w2 Я отправил позицию пиратской базы в ИИ вашего костюма. \n\n@w2 Пожалуйста, поторопитесь! @w2 \n\nБез рецепта нам конец!","素晴らしい！ @w2 海賊基地の位置をスーツAIに送った. \n\n @w2 急いでくれ！ @w2 \n\nレシピがなければ, 我々はボロボロになる！",太好了！@w2 我已经把海盗基地的位置发送到你的套装AI。@w5 请快点！@w3 没有食谱，我们会毁了的！,"太棒了! @w2 我已經把海盜基地的位置發給你的AI了. @w5 請盡快! @w3 \n\n沒有配方, 我們就完了!",,,,,"Tuyệt vời! @w2 Tôi đã gửi vị trí căn cứ Không tặc cho AI phù hợp của bạn.\n\n@w2 Hãy nhanh tay! @w2\n\nNếu không có công thức, chúng ta sẽ bị hủy hoại!"
dialogue_S08eu,Hope the beer is worth it.,"Ich hoffe, das Bier ist es wert.",,Spero sia buona questa birra..,,,,,Надеюсь это пиво того стоит.,"ビールに価値があるといいな. ",希望啤酒值得。,希望這啤酒值得我跑這趟.,,,,,Hy vọng bia là giá trị nó.
dialogue_0qKu0,"Welcome back, my friend! @w4 Did you have any success?"," Willkommen zurück mein Freund! @w2\n\nWarst du erfolgreich?",Vous revoilà mon ami! @w2 \n\nLa mission a-t-elle été un succès?,"Bentornato, amico mio! @w2 \n\nHai avuto successo?",,,,,"С возвращением, мой друг! @w2 \n\nКак все прошло, успешно?","おかえり, 友よ! @w2 \n\n成功したか？",欢迎回来，我的朋友！@w4 你成功了吗？,"歡迎回來, 我的朋友! @w4 \n\n你成功了嗎?",,,,,Chào mừng trở lại bạn của tôi! @w2\n\nBạn có thành công không?
dialogue_C00ew,<i>(Give recipe to Lark)</i>,<i>(Lark das Rezept überreichen)</i>,<i>Donner la recette à Lark</i>,<i>(Consegna la ricetta a Lark)</i>,,,,,<i>(Отдать рецепт Ларку)</i>,<i>(ラークにレシピを渡す)</i>,<i>（把食谱给云雀）</i>,<i>(把配方給 Lark)</i>,,,,,<i> (Đưa công thức cho Lark) </i>
dialogue_eC0ia,"Awesome! @w2 \n\nPlease head over to the <color=#ffffff>distillery main building</color> and check with my colleague, Brewmaster Urfk! @w2 \n\nHe will initiate the brewing process."," Umwerfend! @w2 Bitte geh rüber zum <color=#ffffff>Destillerie-Hauptgebäude</color> zu meinem Kollegen, Braumeister Urfk! @w2\n\n Er wird den Brauprozess starten.",,,,,,,"Замечательно! @w2 \n\nПожалуйста, пройдите в <color=#ffffff>главное здание винокурни</color> и посоветуйтесь с моим коллегой, пивоваром Урфком! @w2 \n\nОн инициирует процесс брожения.","最高だ！ @w2 \n\n <color=#ffffff>蒸留所本館</color>に行って, 同僚の醸造長ウルフクに確認してくれ！ @w2 \n\n彼が醸造プロセスを開始する. ",太棒了！@w2 \n\n请前往<color=#ffffff>蒸馏厂主建筑</color>，与我的同事酿酒大师Urfk确认！@w2 \n\n他将启动酿造过程。,"太棒了! @w2 \n\n請前往 <color=#ffffff>釀酒廠主建築</color> 並去找我的同事, 釀酒師 Urfk! @w2\n\n他將啟動釀造過程.",,,,,"Đáng kinh ngạc! @w2\n\nVui lòng đến <color=#ffffff> tòa nhà chính của nhà máy chưng cất </color> và kiểm tra với đồng nghiệp của tôi, Brewmaster Urfk! @w2\n\nAnh ấy sẽ bắt đầu quá trình sản xuất bia."
dialogue_KupQa,Aye..YARR!,Aye..HARR!,,Aye..YARR!,,,,,Оуч..ЯРРР!,アェ...ヤール！,是的！,好的..YARR!,,,,,Aye..YARR!
dialogue_mKmm4,You. @w1 Are. @w1 Late!," Du. @w2 Kommst. @w2 Spät!",Vous @w1 êtes en @w1 retard!," Sei. @w2 In. @w2 Ritardo!",,,,,Ты. @w2 Пришел. @w2 Поздно!,"お前 @w2 は,  @w2 遅い！",你 @w1 迟到. @w1 了！,你. @w1 遲到. @w1 了!,,,,,Bạn. @w2 Đang. @w2 Trễ!
dialogue_6ee0i,Excu...?,Entschul...?,,Mi scus...?,,,,,Прошу прощ...?,すみませ...?,对不起... ？,搞什...?,,,,,Xi ...?
dialogue_8e8W4,Brewmaster Urfk,Braumeister Urfk,Maître brasseur Urfk,Mastro Birraio Urfk,,,,,Пивовар Урфк,醸造長ウルフク,酿酒师乌尔夫克,釀酒師 Urfk,,,,,Brewmaster Urfk
dialogue_eRm4W,"Whatever, Terran. @w3 A whole universe of taste is in peril. @w4 \n\nWe must hurry!"," Wie auch immer Terraner. @w2\n\n Ein ganzes Universum des Geschmacks ist in Gefahr. @w2 \n\nWir müssen uns beeilen!","Peu importe, Terran. @w3 Tout un univers de goût est en péril. @w4 \n\nNous devons nous dépêcher!","Non importa, Terrestre. @w2 \n\nUn intero universo di sapore è in pericolo. @w2 \n\nDobbiamo sbrigarci!",,,,,"Как бы то ни было, Терран. @w2 Целая вселенная вкусов в опасности. @w2 \n\nМы должны спешить!","どうでもいい, 地球人.  @w2 \n\n 宇宙の美味が危険にさらされている.  @w2 \n\n急がねば！",随便吧。@w3 整个味觉的宇宙都处于危险之中。@w4 \n\n我们必须赶快！,"不管了, 地球人. @w3 整個釀造世界都處於危險之中. @w4 \n\n我們必須盡快!",,,,,"Sao cũng được, Terran. @w2\n\nCả một vũ trụ hương vị đang gặp nguy hiểm. @w2\n\nChúng ta phải nhanh lên ngay!"
dialogue_mgeKO,This is..,Das ist..,,Questo è..,,,,,Это..,これは...,这是..,這是..,,,,,Đây là..
dialogue_a8C0i,"No worries, Terran. @w2 \nDespite your questionable delay, I will be able to meet the schedule! @w2 \n\nThere is a recreation area in the <color=#ffffff>office on the other side</color> of the building. @w2 \n\nSo, thank you for your understanding, but please do not stand in my way any longer."," Keine Sorge Terraner. @w2 \nTrotz deiner fragwürdigen Verzögerung, wird es mir möglich sein, im Plan zu bleiben! @w2\n\n Da ist ein Erholungsbereich im <color=#ffffff>Büro auf der anderen Seite</color>. @w2 So, danke für dein Verständnis, aber bitte steh mir nicht länger im Weg rum.","Pas de problème, Terran. @w2 \nMalgré votre retard discutable, je serai en mesure de respecter le calendrier! @w2\n\nIl y a une zone de dégustation dans <color=#ffffff>le bâtiment de l'autre côté</color>. @w2\nAlors, merci pour votre coopération, mais s'il vous plaît ne me gênez plus.",,,,,,"Не беспокойся, Терран. @w2 \nНесмотря на вашу сомнительную задержку, я смогу уложиться в график! @w2 \n\n<color=#ffffff>В офисе с другой стороны здания</color> расположена зона отдыха. @w2 Итак, спасибо за понимание, но, пожалуйста, не стойте больше на моем пути.","心配するな, 地球人.  @w2 \nいかがわしい遅延にもかかわらず, スケジュールには間に合う！ @w2 \n\n<color=#ffffff>反対側のオフィス</color>には憩いの場がある.  @w2 \n\nだから, 理解してくれて感謝するが, もうこれ以上私の邪魔をしないでくれ. ",不用担心。@w2 \n尽管你可疑的延迟，我仍能按时完成！@w2 \n\n在建筑<color=#ffffff>另一边的办公室</color>里有一个娱乐区。@w2 \n\n所以，感谢你的理解，但请不要再挡我的路了。,"不用擔心, 地球人. @w2 \n雖然你晚交貨了, 但我會趕上交期時程的! @w2 \n\n那裏有個休閒區在這棟建築的<color=#ffffff>辦公室的另一邊</color> . @w2 \n\n所以, 感謝你的諒解, 但請別在這邊妨礙我工作.",,,,,"Đừng lo, Terran. @w2\nBất chấp sự chậm trễ đáng ngờ của bạn, tôi sẽ có thể đáp ứng lịch trình! @w2\n\nCó một khu vực giải trí trong <color=#ffffff> văn phòng ở phía bên kia </color> của tòa nhà. @w2\n\nVì vậy, cảm ơn sự thông cảm của bạn, nhưng xin đừng cản đường tôi nữa."
dialogue_6WWSa,<i>...</i>,<i>...</i>,<i>...</i>,<i>...</i>,,,,,<i>...</i>,<i>...</i>,<i>...</i>,<i>(無言..)</i>,,,,,<i> ... </i>
dialogue_A0Oeu,"Have something to offer? @w2 Go to our traders. @w3 \n\nIf not, you better get out of here, scumbag. @w4"," Hast du etwas anzubieten? @w2 Geh zu unseren Händlern. @w3 \n\nFalls nicht, verschwindest du hier besser, Trottel. ",,"Hai qualcosa da offrire? @w2 Parla con uno dei nostri commercianti. @w3 \n\nIn caso contrario è meglio che tu te ne vada, feccia.",,,,,"Есть что предложить? @w2 Идем к нашим торговцам. @w3 \n\nЕсли нет, убирайся отсюда, подонок. @w4","何かオファーがあるのか？ @w2 我々のトレーダーのところへ行け.  @w3 \n\n何もないならここから出て行った方がいいぞ, クソ袋. ","有东西可以提供？@w2 去找我们的商人。@w3 \n\n\n如果没有，你最好离开这里，混蛋。@w4 ","有什麼東西要交易? @w2 去找我們的商人. @w3 \n\n如果沒有, 你最好滾出這地方, 你個雜碎. @w4",,,,,"Có một cái gì đó để cung cấp? @w2 Đến nhà giao dịch của chúng tôi. @w3\n\nNếu không, tốt hơn hết bạn nên biến khỏi đây, đồ ngu. @w4"
dialogue_wa6aq,Bye.,Bye.,Ok je m'en vais..,Saluti.,,,,,Пока,Bye.,再见,再見.,,,,,Tạm biệt.
dialogue_Oq8WC,"Hey scumbag, what do you want?"," He Dummkopf, was willst du?","Salut racaille, qu'est-ce que tu veux?"," Ehi cazzone, cosa vuoi?",,,,," Эй, упырь, что тебе нужно?","ようクソ袋, 何が欲しいんだ？",嘿，人渣，你想要什么？,"嗨 雜碎 , 你想幹嘛?",,,,,"Này đồ cặn bã, bạn muốn gì?"
dialogue_KmS0C,<i>Buy a round</i>,<i>Eine Runde kaufen</i>,<i>Payer une tournée</i>,<i>Compra un giro</i>,,,,,<i>Купить раунд</i>,<i>皆に奢る</i>,<i>买一轮</i>,<i>請客喝酒</i>,,,,,<i> Mua một vòng </i>
dialogue_Sq48C,<i>Ask for recipe</i>,<i>Nach dem Rezept fragen</i>,<i>Dernier Raid..</i>,<i>Chiedi della ricetta</i>,,,,,<i>Спросить про рецепт</i>,<i>レシピを尋ねる</i>,<i>要配方</i>,<i>要回配方</i>,,,,,<i> Hỏi công thức </i>
