KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_u8i48,"<color=#0088ff>I'll do it, Guildsman.</color>",,,,,,,,,,<color=#0088ff>我会去做的， 守护者.</color>,,,,,,
dialogue_GqumS,<b><color=#a6ff00>Mission: Repairing the Damage</color></b>,,,,,,,,,,<b><color=#a6ff00>任务: 修复损伤</color></b>,,,,,,
dialogue_iiOge,"<b><color=#a6ff00>[ Tal'ohn Guildsman ]</color></b>\nWelcome back, Traveller.@w3\nDid you bring me the wood you promised?@w2 I'm looking forward to getting started on repairs to some of the village buildings as many of our people have been left homeless.",,,,,,,,,,<b><color=#a6ff00>[ 泰隆守护者 ]</color></b>\n欢迎回来， 旅行者.@w3 \n你给我带来你答应过的木头了吗?@w2 我期待开始修复村里的一些建筑，因为很多人无家可归.,,,,,,
dialogue_OiUqW,<color=#0088ff>I've brought you a great amount of logs. (Give 40 logs)</color>,,,,,,,,,,<color=#0088ff>我给你带来了大量的原木. (给 40 原木)</color>,,,,,,
dialogue_m84i0,"<color=#ff0000>I cut down the trees for you, that's as much as i'm willing to do. Hand over the money, Alien.</color>",,,,,,,,,,<color=#ff0000>我为你砍树，这是我所愿意做的。把钱交出来，外星人.</color>,,,,,,
dialogue_qOQii,<color=#ffae00>I brought you only 20 logs. It's all I could manage to carry.</color>,,,,,,,,,,<color=#ffae00>我只给你带来了20根原木.</color>,,,,,,
dialogue_mS8qi,"<b><color=#a6ff00>[ Tal'ohn Guildsman ]</color></b>\nAh yes!@w1  This is perfect!@w3\nThank you, Traveller.@w3\nWith this I can finally repair some of the damage done recently.@w2 You have proven yourself trustworthy and honorable and a credit to your people.@p9\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nI'm just glad I could help out.@w2\nMy people owe a debt to the Tal'ohn, which I intend to make good on.@p6\n<b><color=#a6ff00>[ Tal'ohn Guildsman ]</color></b>\nBy all means,@w2 continue to make good on it!@w4\nYou'll hear no complaints from me!@w3\n\nMay the spirits guide you to Empyrion, Traveller.@w2 Farewell...",,,,,,,,,,<b><color=#a6ff00>[ 泰隆商人 ]</color></b>\n啊，是的！@w1 这太完美了！@w3 \n谢谢你，旅行者。@w3 \n有了这个，我终于可以修复最近造成的一些损害了。@w2 你已经证明了自己是值得信赖和尊敬的，为你的人民增光。@p9 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n我很高兴能帮上忙。@w2 \n我的人民欠塔尔恩一个人情，我打算弥补。@p6 \n<b><color=#a6ff00>[ 泰隆商人 ]</color></b>\n当然，@w2 继续弥补吧！@w4 \n你不会从我这里听到任何抱怨的！@w3 \n\n愿神灵指引你到达帝国霸业，旅行者。@w2 再见...,,,,,,
dialogue_S4e4K,"<color=#0088ff>And to you too, Guildsman...</color>",,,,,,,,,,<color=#0088ff>你也是， 守护者...</color>,,,,,,
dialogue_KumqG,"<b><color=#ff0000>[ Tal'ohn Guildsman ]</color></b>\nRude bastard!@w2\nIf I didn't have a quarrel with your people before, I most certainly do now!@w2\nYou could've at least brought the wood back with you, you lazy turd!@w2 I certainly hope the rest of your kind aren't so utterly useless!@p7\n<b><color=#ff0000>[ Tal'ohn Guildsman ]</color></b>\nHere!@w2\nTake your money and begone! @w2 I would gladly pay to have you out of my sight!",,,,,,,,,,<b><color=#ff0000>[ 泰隆守护者 ]</color></b>\n粗鲁的混蛋!@w2 \n如果我以前没有和你们吵过架，我现在肯定会的!@w2 \n你至少可以把木头带回来，你这个懒鬼!!@w2 我当然希望你们其他的同类不要这么没用!@p7 \n<b><color=#ff0000>[ 泰隆守护者 ]</color></b>\nHere!@w2 \n带着你的钱滚吧!@w2 我愿意付钱让你离开我的视线!,,,,,,
dialogue_8u0mm,"<color=#0088ff>Yeah, well... Maybe next time I won't try and </color><color=#0088ff>cheat the system</color><color=#0088ff>.</color>",,,,,,,,,,<color=#0088ff>是的，嗯…也许下次我不会尝试 </color><color=#0088ff>欺骗系统</color><color=#0088ff>.</color>,,,,,,
dialogue_CGa8W,"<b><color=#a6ff00>[ Tal'ohn Guildsman ]</color></b>\nYes!@w1  This should be enough.@w3\nThank you, Traveller.@w3\nWith this I can get started on repairing some of the damage done.@w2 You have done well to bring me this much, though I had hoped twice this amount.@p6\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nYeah, I couldn't carry any more with me, sorry.@w2\nMy people owe a debt to the Tal'ohn, which I intend to make good on.@p6\n<b><color=#a6ff00>[ Tal'ohn Guildsman ]</color></b>\nYou've made a decent start,@w2 continue to make good on that debt.@w3\n\nMay the spirits guide you to Empyrion, Traveller.@w2 Farewell...",,,,,,,,,,<b><color=#a6ff00>[ 泰隆守护者 ]</color></b>\n是!@w1 这应该足够了.@w3 \n谢谢你， 旅行者.@w3 \n有了这个，我可以开始修复一些已经造成的损害.@w2 你做得很好，给了我这么多，尽管我希望是这个数目的两倍.@p6 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n是的，我身上带不了那么多，对不起.@w2 \n我的人民欠泰隆一笔债，我打算做点好事.@p6 \n<b><color=#a6ff00>[ 泰隆守护者 ]</color></b>\n你已经有了一个不错的开始，@w2 继续做好事还债.@w3 \n\n愿灵魂指引你到至庇里翁， 旅行者.@w2 祝你好运...,,,,,,
dialogue_LqWGa,"<color=#0088ff>And you too, Guildsman...</color>",,,,,,,,,,<color=#0088ff>你也是，， 守护者...</color>,,,,,,
dialogue_4uma4,<b><color=#0088ff>[ {PlayerName} ]</color></b>\nWell...@w2 Time to go.@w4\nMy work is done here!,,,,,,,,,,<b><color=#0088ff>[ {PlayerName} ]</color></b>\n好吧...@w2 该走了.@w4 \n我的工作完成了!,,,,,,
dialogue_8UCm0,<color=#ffffff><b>Leave</b></color>,,,,,,,,,,<color=#ffffff><b>离开</b></color>,,,,,,
dialogue_SOLee,"<color=#0088ff>Not as much as I'd hoped, but this should be more than enough. (Give 10 Meat)</color>",,,,,,,,,,<color=#0088ff>没有我希望的那么多，但这应该足够了. (给10肉)</color>,,,,,,
dialogue_ca4Of,"<b><color=#ffae00>[ Transport Pilot ]</color></b>\nNothing, really.@w2 They won't do anything though.@w2\nI'm breaking no laws, no regulations and i'm not even asking for an exorbitant payoff.@p8\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nI saw you get paid by the boss-man, so I know you're flush with cash now.@w3 \nYou want something from me, you have to pay for it.@w2 That's how things work around here...@w2 as long as you don't overcharge your merchandise.@w3\nIf you try to take too much of the pie,@w1 there's always someone higher up who'll want his slice.@w2 If you get my meaning?@p9\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nYeah, I get your meaning.@w3\nSo...@w2 How much are you asking for the information?@p8\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nI was going to sell it to you for 80, but since you brought up Station Security...@w2 make it <color=#ffffff>100 credits</color>.@w4\nConsider it a mark-up in exchange for the general tips on Polaran...@w1 'culture'.@w3\nSo what'll it be?@w2 Wire transfer or find someone else?",,,,,,,,,,<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n没什么，真的.@w2 他们什么都不会做就是了.@w2 \n我没有违反任何法律，没有规定，我什至没有要求过高的贿赂.@p8 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n我看到老板给你报酬了，所以我知道你现在资金相当充裕.@w3 \n你想要我的东西，就得付出相应的代价.@w2 这就是这里一切运行的基础...@w2 只要你不对你的主顾狮子大张口就行.@w3 \n如果你分了太多的蛋糕，@w1 总有上面的人会想分一杯羹.@w2 如果你理解我的意思的话?@p9 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n嗯，我明白你的意思.@w3 \n所以说...@w2 这次的信息你要多少呢?@p8 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n我本来要80信用点卖你的，但是鉴于你提了叫安保这事...@w2 那就 <color=#ffffff>100信用点</color>吧.@w4 \n多的钱就当是换了极星人的一点小小的提示吧...@w1 '文化方面那种'.@w3 \n所以说问题是什么?@w2 电汇或找其他什么人?,,,,,,
dialogue_m4mmm,"<b><color=#ffae00>[ Transport Pilot ]</color></b>\nYou son of a...@w2\nYou don't know nothin' about Markos!@w2 you've got nothing on me!@p7\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nNot yet, anyway...@w3\nI'm sure I could ask around and find out about him.@w2 It sounds like he's an unsavory character,@w2 i'm sure the Station Security would be interested in him.@w4\nUnless of course,@w1 you tell me what I want to know...@p9\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nWhat the hell do you want from me?@w1 I'm just a cargo pilot.@w1 I've got no pull here!@p8\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nI want to know about a fare you took on for Polaris about 10 months ago.@w3\nYou and another ship picked up foreign military personnel from this station and took them to a place called 'Kenex 62' and I want to know everything about it.@p9\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nWhat's there to tell you about?@w2\nThere was around 40 or 50 alien soldier-types, a few wounded and we took 'em to <color=#ffffff>Kenex Station</color> in orbit.@w3\nI stuck around for a couple of days before I got transferred out,@w2 during which time they were picked up by heavy transports and left the station.@p9\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nI don't know where they went and I didn't check.@w2\nThat's all I know.@w4\nI'll give you the location data of Kenex Station if you'll just forget you ever saw me.",,,,,,,,,,<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n你这狗娘...@w2 \n你根本就不认得Markos!@w2 你也休想和我扯上关系!@p7 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n只是时候未到...@w3 \n我敢肯定我只要随便打听一下就可以了解他了.@w2 听上去这人不怎么讨人喜欢，@w2 我相信空间站安保人员会对他感兴趣的.@w4 \n当然除非说，@w1 你把我想要的都告诉我...@p9 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n你到底想从我这知道什么?@w1 我就是个货运驾驶员.@w1 我在这里也没什么根基!@p8 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n我想了解一下大约10个月前你为极星拉的一船人.@w3 \n你和另一艘船从这个站接了别国的军事人员，把他们带到了一个叫“Kenex 62”的地方，我想知道关于这件事的一切.@p9 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n我还能告诉你什么?@w2 \n一共有40到50个外星士兵之类的，有几个受了伤，我们就把他们送去了轨道上的 <color=#ffffff>Kenex Station</color> .@w3 \n在被调走前我在那待了几天，@w2 就在那段时间，他们被重型飞船从空间站接走了.@p9 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n我不知道他们去了哪里，我也没想着查过.@w2 \n我就知道这些了.@w4 \n如果你能保证忘记你曾经见过我这件事，我会给你Kenex Station的位置数据.,,,,,,
dialogue_OTsmq,"<b><color=#ffae00>[ Transport Pilot ]</color></b>\nI swear, I haven't told anyone about it!@w1\nIt wasn't my fault! I had no choice but to drop the cargo!@w2\nPLEASE, it's all a misunderstanding!@p8\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nThat's not what i'm here about!@w2\nYou're gonna tell me what I want to know and you're gonna do it now.@p7\n<b><color=#ffae00>[ Transport Pilot ]</color></b>\nYes, Yes! Of course! Whatever you want to know!",,,,,,,,,,<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n我发誓，关于那个我什么都没有告诉别人!@w1 \n这不是我的错! 我没有选择只能丢弃货物!@w2 \n求求你了，这些都是误会!@p8 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n那不是我来这的原因!@w2 \n你要把我想知道的全告诉我，立刻马上.@p7 \n<b><color=#ffae00>[ 运输机驾驶员 ]</color></b>\n好的好的! 当然! 你想知道什么我都说!,,,,,,
dialogue_OiC84,<color=#ffae00><b>Mission: Trial by Fire</b></color>,,,,,,,,,,<color=#ffae00><b>任务: 燃烧试验</b></color>,,,,,,
dialogue_7iqqi,"<b><color=#ff0000>[ Hunter Ki'eve ]</color></b>\nStop right there, You deceitful, violent savage!@w4\nI don't know how you tricked that fool of a chief, but I won't give you the chance to spout your lies at me!",,,,,,,,,,<b><color=#ff0000>[ 猎手Ki'eve ]</color></b>\n站住，你这个欺骗的，暴力的野蛮人!@w4 \n我不知道你怎么骗了那个傻瓜酋长，但我不会给你机会对我撒你的谎!,,,,,,
dialogue_u8KKW,"<color=#6bd600>I haven't lied to anyone and i'm not here to lie to you, Ki'eve.</color>",,,,,,,,,,<color=#6bd600>我没有对任何人撒过谎，我也不是来骗你的， Ki'eve.</color>,,,,,,
dialogue_GGCO8,"<color=#84bce6>I'm here to bring you to that 'fool of a chief', peacefully if I can.</color>",,,,,,,,,,<color=#84bce6>我来这里带你去那个“傻瓜酋长”那，尽量和平的带去.</color>,,,,,,
dialogue_Q8CSO,"<color=#ff0000>Dead or Alive, you're coming with me.</color>",,,,,,,,,,<color=#ff0000>无论生死，你都要跟我走.</color>,,,,,,
dialogue_Sui4D,"<b><color=#ff0000>[ Hunter Ki'eve ]</color></b>\nSave your lies, Terran!@w3\n<i>Your </i>people murdered my father, whose only crime was that he was too kind...@w3 would never raise his voice or his hand against anyone!@w2\nAnd YOUR people shot him in the back while he pulled them from the burning wrecks like the cowards you are!@p7\n<b><color=#ff0000>[ Hunter Ki'eve ]</color></b>\nI will NEVER forgive your kind, Terran!@w3\nYou taint this holy monument,@w2 this <i>entire </i>planet with your presence!@w3\nA presence I will now cleanse, and in doing so will help my father's spirit find Empyrion.",,,,,,,,,,<b><color=#ff0000>[ 猎人基耶夫 ]</color></b>\n省省你的谎言，地球人！@w3 \n<i>你</i>的人民谋杀了我的父亲，他唯一的罪行就是他太仁慈了...@w3 他永远不会对任何人大声说话或动手！@w2 \n而<i>你的</i>人民在他像懦夫一样把他们从燃烧的残骸中拉出来时，从背后射杀了他！@p7 \n<b><color=#ff0000>[ 猎人基耶夫 ]</color></b>\n我永远不会原谅你们这种人，地球人！@w3 \n你玷污了这个神圣的纪念碑，@w2 这个<i>整个</i>星球因你的存在而变得肮脏！@w3 \n我现在将净化你的存在，这样做将帮助我父亲的灵魂找到帝国霸业。,,,,,,
dialogue_qSe00,"<color=#4dc3ff>Don't try it, Ki'eve! You don't stand a chance against me with that crossbow.</color>",,,,,,,,,,<color=#4dc3ff>不要尝试，Ki'eve!你拿着那把弩对付我是没有胜算的.</color>,,,,,,
dialogue_QbSuT,<b><color=#ff0000>[ Hunter Ki'eve ]</color></b>\nYou think you can bring <i>me </i>in?@w2\nYou'll find I didn't come alone!,,,,,,,,,,<b><color=#ff0000>[ 猎手Ki'eve ]</color></b>\n你觉得你能把我带进走?@w2 \n你会发现我不是一个人来的!,,,,,,
dialogue_aqCiu,<color=#ff0000>I guess we're gonna do this the hard way then.</color>,,,,,,,,,,<color=#ff0000>看来我们要来硬的了.</color>,,,,,,
dialogue_GaKia,Security Officer,,,,,,,,,,安全官,,,,,,
dialogue_4WOmx,"Unless you've got something to do with this miscreant we've got locked up, move along.@w3\nI caught him trying to bribe a dock worker, so he's obviously up to no good.@w5\nIf I catch you doing anything like that, you'll be in there next to him.",,,,,,,,,,除非你和我们关押的这个恶棍有关系，否则就走吧.@w3 \n我抓到他试图贿赂码头工人，所以他显然不怀好意。@w5 如果我抓到你做那样的事，你就会被关在他旁边.,,,,,,
dialogue_CKGia,I'll get out of your way then.,,,,,,,,,,那我就不打扰你了.,,,,,,
dialogue_2qeOG,"Keep the safety set on your weapons while on the station, Terran!@w3\nIf I find out you've fired your weapon inside the station, i'll drag your ass to security myself.@w5\nIf you're caught trying to sneak into the Central Control Room, you'll wish i'd drag your ass to security, because you won't leave the room alive. Got it?",,,,,,,,,,在空间站的时候要把武器的安全装置系好，人族!@w3 \n如果我发现你在空间站里开枪，我就亲自把你拖到保安那里.@w5 \n如果你试图溜进中控室被发现，你会希望我把你拖到保安处，因为你不会活着离开房间。明白了吗?,,,,,,
dialogue_G4CG0,"<color=#4dc3ff>Chill, dude. I got it.</color>",,,,,,,,,,<color=#4dc3ff>冷静，伙计。我明白了.</color>,,,,,,
dialogue_W0C0i,Weapon Checkpoint,,,,,,,,,,武器检查点,,,,,,
dialogue_Cd0W8,<b><color=#4dc3ff>Observations</color></b>,,,,,,,,,,<b><color=#4dc3ff>观察颜色</color></b>,,,,,,
dialogue_maAux,"<b><color=#0088ff>@q0[ {PlayerName} ]</color></b>\nAre you <i>sure</i> the Heidelberg was shot down?@w3\nCould it have been friendly fire, or perhaps an ammunition magazine exploded on re-entry?@w4\nThere must be record or logs or...@w3 <i>something</i>@w2 that explains this. @p9\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>I am sorry, Commander.@w3\nThe direction of the blast pattern and the melted steel indicates that it was struck from the front by a plasma composition not in my database.@p9</color>\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>Upon scanning,@w2 I have detected radioactive traces of the same plasma on several other wreckage sites in the area,@w3 as well as </color><color=#ffffff>structures near the polar regions</color><color=#00ffee> of this planet with strong EM signatures. @p9</color>\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>I have concluded that the structures near the poles are in all likelihood </color><color=#ff0000>Weapon Emplacements</color><color=#00ffee>, </color><color=#ff0000>Communications Stations</color><color=#00ffee> or </color><color=#ff0000>Military Facilities</color><color=#00ffee> of some sort,@w2 belonging to an unknown faction native to this region of space.@w7\nThere are many transmissions coming from their location, but nothing that I am able to decipher.</color>",,,,,,,,,,<b><color=#0088ff>@q0 [ {PlayerName} ]</color></b>\n你<i>确定</i>海德堡号被击落了吗？@w3 \n它可能是友军误伤，或者是再入时弹药库爆炸了吗？@w4 \n一定有记录或日志或...@w3 <i>某些东西</i>@w2 解释这件事。@p9 \n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>很抱歉，指挥官。@w3 \n爆炸模式的方向和熔化的钢材表明，它是由我的数据库中没有的等离子组成从正面撞击的。@p9 </color>\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>扫描后，@w2 我在这个区域的其他一些残骸现场检测到了相同等离子的放射性痕迹，@w3 以及 </color><color=#ffffff>这个星球的极地附近</color><color=#00ffee>具有强烈电磁信号的</color><color=#ffffff>结构</color><color=#00ffee>。@p9 </color>\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>我得出结论，极地附近的结构很可能是</color><color=#ff0000>武器阵地</color><color=#00ffee>，</color><color=#ff0000>通信站</color><color=#00ffee>或</color><color=#ff0000>军事设施</color><color=#00ffee>之类的东西，@w2 属于这个太空区域未知派系所有。@w7 \n他们的地点传来许多传输，但我无法破译任何内容。</color>,,,,,,
dialogue_4vCOZ,"<color=#4dc3ff>I want every bit of information you have on them, Ida. I'm going to make them pay...</color>",,,,,,,,,,<color=#4dc3ff>我要你拥有的关于他们的所有信息，Ida。我将让他们付出代价...</color>,,,,,,
dialogue_COGqm,<color=#4dc3ff>It's best to give them a wide berth then... and focus on the mission.</color>,,,,,,,,,,<color=#4dc3ff>那么最好还是避开他们... 专注于任务。</color>,,,,,,
dialogue_Pu88u,"<b><color=#ffee00>@q0[ IDA ]</color></b>\n<color=#00ffee>Commander...@w4</color>\n<color=#00ffee>there's nothing you <i>can </i>do.@w4 You are alone and unarmed against what can be assumed are trained military personnel with superior weaponry and a fortified position.@w6</color>\n<color=#00ffee>This is their territory and the UCH are the trespassers here.</color>@p9\n<color=#ffee00><b>[ IDA ]</b></color>\n<color=#00ffee>The best thing you can do right now is to continue your search of the wreckage in the hopes that you are not the only UCH personnel left in this system.@w5</color>\n<color=#00ffee>Anything more is the work of politicians and diplomats;@w3 of which, you are neither.</color>",,,,,,,,,,<b><color=#ffee00>@q0 [ IDA ]</color></b>\n<color=#00ffee>指挥官...@w4 </color>\n<color=#00ffee>你<i>无能为力</i>。@w4 你孤身一人，手无寸铁，面对的可能都是训练有素的军事人员，他们拥有更优越的武器和坚固的阵地。@w6 </color>\n<color=#00ffee>这是他们的领土，而UCH的人才是这里的入侵者。</color>@p9 \n<color=#ffee00><b>[ IDA ]</b></color>\n<color=#00ffee>你现在能做的最好的事情就是继续搜索残骸，希望你不是这个星系中唯一的UCH人员。@w5 </color>\n<color=#00ffee>其他的事情是政治家和外交官的工作；@w3 而你两者都不是。</color>,,,,,,
dialogue_GSaqK,"You make a pretty convincing argument, Ida.",,,,,,,,,,你提出了一个相当有说服力的论点，Ida。,,,,,,
dialogue_CiamC,"<b><color=#ffee00>@q0[ IDA ]</color></b>\n<color=#00ffee>That would be the correct decision, Commander.@w4</color>\n<color=#00ffee>You are alone and unarmed against what can be assumed are trained military personnel with superior weaponry and a fortified position.@w6</color>\n<color=#00ffee>This is their territory and the UCH are the trespassers here.</color>@p9\n<color=#ffee00><b>[ IDA ]</b></color>\n<color=#00ffee>The best thing you can do right now is to continue your search of the wreckage in the hopes that you are not the only UCH personnel left in this system.@w5</color>\n<color=#00ffee>Anything more is the work of politicians and diplomats;@w3 of which, you are neither.</color>",,,,,,,,,,@q0 <b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>那将是正确的决定，指挥官。@w4 </color>\n<color=#00ffee>你孤身一人，手无寸铁，面对的可能都是训练有素的军事人员，他们拥有更优越的武器和坚固的阵地。@w6 </color>\n<color=#00ffee>这是他们的领土，而UCH的人才是这里的入侵者。</color>@p9 \n<color=#ffee00><b>[ IDA ]</b></color>\n<color=#00ffee>你现在能做的最好的事情就是继续搜索残骸，希望你不是这个星系中唯一的UCH人员。@w5 </color>\n<color=#00ffee>其他的事情是政治家和外交官的工作；@w3 而你两者都不是。</color>,,,,,,
dialogue_uqeGW,"You make a pretty convincing argument, Ida.",,,,,,,,,,你提出了一个相当有说服力的论点，Ida。,,,,,,
dialogue_8iKQu,"<b><color=#ffee00>@q0[ IDA ]</color></b>\n<color=#00ffee>I'm not saying we forgive them, Commander.@w4</color>\n<color=#00ffee>It's just that it's impractical to attack them now,@w2 before we understand the situation or their capabilities.</color>@p9\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nI'll do as you say, Ida.@w4\nThanks for having my back...@p8\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nSo?@w2 What's next?@p6\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>I am glad you agree with my assessments, Commander.@w4</color>\n<color=#00ffee>As you are currently the only remaining UCH officer, my duty is to ensure you live and I would have to shut down your suit's motor functions to prevent you from getting yourself killed.</color>",,,,,,,,,,@q0 <b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>我不是说我们原谅他们，指挥官。@w4 </color>\n<color=#00ffee>只是说现在攻击他们是不切实际的，@w2 在我们了解情况或他们的能力之前。</color>@p9 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n我会照你说的做，Ida。@w4 \n谢谢你支持我...@p8 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n那么？@w2 下一步是什么？@p6 \n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>我很高兴你同意我的评估，指挥官。@w4 </color>\n<color=#00ffee>由于你目前是唯一剩下的UCH官员，我的职责是确保你活着，如果有必要，我会关闭你的套装运动功能，以防止你自寻死路。</color>,,,,,,
dialogue_qO4c2,"<color=#4dc3ff>Wait, you can do that? Shut down my suit so I can't move?</color>",,,,,,,,,,<color=#4dc3ff>什么?你还能做这个？ 关掉我的战衣，让我动弹不得?</color>,,,,,,
dialogue_CqSSi,<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>Perhaps...@w4</color>\n<color=#00ffee>It <i>could </i>be a joke. My humor parameter is currently at 100%.</color>,,,,,,,,,,<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>也许...@w4 </color>\n<color=#00ffee>这可能是个笑话。我的幽默参数目前是100%</color>,,,,,,
dialogue_S898W,Don't make me change your humor parameter.,,,,,,,,,,别逼我调整你的幽默参数哦,,,,,,
dialogue_ue8am,"Alright, I'll take you at your word.",,,,,,,,,,好吧，我相信你的话.,,,,,,
dialogue_imOuC,Warp Drive Console,,,,,,,,,,曲速引擎控制台,,,,,,
dialogue_GaOuE,<b><color=#0088ff>[ {PlayerName} ]</color></b>\nThe console doesn't appear to have any power going to it.@w5\nI guess i'm not going to get anything from this console...,,,,,,,,,,<b><color=#0088ff>[ {PlayerName} ]</color></b>\n控制台似乎没有任何电源进入.@w5 \n我猜我不会从这个控制台得到任何东西...,,,,,,
dialogue_0OSOm,<color=#ffffff>Leave</color>,,,,,,,,,,<b><color=#ffffff>离开</color></b>,,,,,,
dialogue_GeCia,<b><color=#ffffff>@q0< Hits a few keys on the keyboard ></color></b>@p7\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nLooks like the power's out completely.@w3 The reserves must be drained too.@w3\nI'll have to run a cable from my suit's power supply to the console like I did back on the Heidelberg.,,,,,,,,,,<b><color=#ffffff>@q0 < 在键盘上敲击了几个键 ></color></b>@p7 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n看起来电源完全断了。@w3 储备电量肯定也耗尽了。@w3 \n我得像在海德堡号上那样，从我的服装电源拉一根电缆到控制台。,,,,,,
dialogue_GeKm8,<b><color=#ffffff>Connect Suit Constructor's power supply to the console</color></b>,,,,,,,,,,<b><color=#ffffff>将宇航服建造机的电源连接到控制台</color></b>,,,,,,
dialogue_0OqCw,"<b><color=#4dc3ff>@q0< UCH-002 M.S Titan - Warp Control Board ></color></b>\n<b><color=#0ced1b>< Charging ></color></b> @w2 <b><color=#c70000>.</color></b> @w2 <b><color=#c70000>.</color></b> @w2 <b><color=#c70000>.</color></b> @w5\n<color=#0ced1b><b>< Battery Status ></b></color>@w2 <color=#c70000>Less than 1% [ WARNING! Charging Error! ]</color> @w3\n<color=#0ced1b><b>< Remaining Power ></b></color>@w2 <color=#c70000>0 minutes, 00 seconds</color> @w3\n<b><color=#fbff00>< Keyboard Active ></color></b>@p5\n<b><color=#0088ff>[ {PlayerName} ]</color></b>\nI don't like the look of that warning...@p6\n<color=#6bd600>< Console Logged in as </color><color=#4dc3ff>Technician-15 Penbar, Ray</color><color=#6bd600> >@w4</color>\n<color=#ff0000>< Unable to connect to local server ></color><color=#6bd600>@w2</color>\n<color=#ff0000>< NO INPUT ></color><color=#6bd600>@w2</color>\n<color=#ffffff>< Enter Query _</color>",,,,,,,,,,@q0 <b><color=#4dc3ff>UCH-002 M.S Titan - 翘曲控制板></color></b>\n<b><color=#0ced1b>< 充电中 ></color></b>@w2 <b><color=#c70000>。</color></b>@w2 <b><color=#c70000>。</color></b>@w2 <b><color=#c70000>。</color></b>@w5 \n<color=#0ced1b><b>< 电池状态 ></b></color>@w2 <color=#c70000>电量不足1% [警告！充电错误！]</color>@w3 \n<color=#0ced1b><b>< 剩余电力 ></b></color>@w2 <color=#c70000>0分钟，00秒</color>@w3 \n<b><color=#fbff00>< 键盘激活 ></color></b>@p5 \n<b><color=#0088ff>[ {PlayerName} ]</color></b>\n我对那个警告信号感到不太乐观...@p6 \n<color=#6bd600>< 控制台登录为 </color><color=#4dc3ff>技术员-15 彭巴尔，雷</color><color=#6bd600> ></color>@w4 \n<color=#ff0000>< 无法连接到本地服务器 ></color><color=#6bd600>@w2 </color>\n<color=#ff0000>< 无输入 ></color><color=#6bd600>@w2 </color>\n<color=#ffffff>< 输入查询 _</color>,,,,,,
dialogue_00iaS,<color=#ffffff>System Logs</color>,,,,,,,,,,<color=#ffffff>系统日志</color>,,,,,,
dialogue_WOSCm,<color=#ffffff>Wooden Logs</color>,,,,,,,,,,<color=#ffffff>原木日志</color>,,,,,,
dialogue_vCmOI,<color=#ffffff>Financial Logs</color>,,,,,,,,,,<color=#ffffff>金融日志</color>,,,,,,
