KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_KSCtaCG,[c][2eafff]I've reached the lower level.[-][/c]\n[c][2eafff]Engaging hostiles...[-][/c],,,,,,,,,,,,,,,,
pda_uKSqW0K,Providence,,,,,,,,,,,,,,,,
pda_9K0u8kS,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]You won't believe what i've found.[-][/c]\n[c][ffffff]Pull that door release and come into the [-][/c][c][ffee00]Holding Cells[-][/c][c][ffffff]. [-][/c][c][ff5c5c]Watch your back though, there's still a guard left.[-][/c]",,,,,,,,,,,,,,,,
pda_q0iixq0,Access Prisoner Holding,,,,,,,,,,,,,,,,
pda_0iO40sm,There is a door release lever next to the door.,,,,,,,,,,,,,,,,
pda_8e4C44e,Eliminate the Guard,,,,,,,,,,,,,,,,
pda_ue4CieS,===,,,,,,,,,,,,,,,,
pda_CeweSYS,[c][2eafff]Hostile down![-][/c],,,,,,,,,,,,,,,,
pda_0qK0O48,Speak to Khalad,,,,,,,,,,,,,,,,
pda_ma0CSCi,Speak to Khalad once the room is secure,,,,,,,,,,,,,,,,
pda_4486oqu,Hard Decisions,,,,,,,,,,,,,,,,
pda_maoCSOS,[c][ffffff][b]Choose what do to with the prisoners[/b][-][/c]\n[c][bdbdbd]Your choices will be finalized when you leave the room.[-][/c],,,,,,,,,,,,,,,,
pda_a8IKimO,Free Torv (Cell #2),,,,,,,,,,,,,,,,
pda_uGYseC0,Pull the lever to Torv's cell to free him,,,,,,,,,,,,,,,,
pda_SqeW4WK,Free Geam (Cell #1),,,,,,,,,,,,,,,,
pda_i0qaeCO,Pull the lever to Geam's Cell to free him.,,,,,,,,,,,,,,,,
pda_G0OiG4e,[c][ff0000]Execute Geam[-][/c],,,,,,,,,,,,,,,,
pda_820KOSu,"Open the door, walk in there and shoot him in the head.",,,,,,,,,,,,,,,,
pda_CC00qCC,[b][c][2eafff]Leave[-][/c][/b],,,,,,,,,,,,,,,,
pda_OuOii0G,"Once you leave the room, your choices are finalized and all subsequent actions will be considered permanent.\nBut still... don't go back and shoot the people after you've saved them. Especially Torv, he's great. He'll only respawn at his clone chamber and he'll be back later in all sorts of stupid jams that needs you to rescue him from in future.",,,,,,,,,,,,,,,,
pda_qW8Gmme,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]For what it's worth, I believe you did the right thing.[-][/c]",,,,,,,,,,,,,,,,
pda_ammGOuK,Finishing the Mission,,,,,,,,,,,,,,,,
pda_iSiOxmG,[c][2eafff]Let's just finish the mission.[-][/c]\n[c][2eafff]The system core should be up ahead and once it's destroyed we can leave this place.[-][/c],,,,,,,,,,,,,,,,
pda_uuSeGim,Breach the System Core,,,,,,,,,,,,,,,,
pda_rViu0ue,"The System Core is the heart of the Drone Base. Once it is disabled, it will no longer be able to launch drones or troop transports.",,,,,,,,,,,,,,,,
pda_m0uK0a8,[c][2eafff]I've located the System Core.[-][/c]\n[c][2eafff]It's only guarded by autonomous defenses. We must've depopulated the entire base.[-][/c],,,,,,,,,,,,,,,,
pda_CiaaWWW,Forced Shutdown,,,,,,,,,,,,,,,,
pda_e80Oeui,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]The core is shielded.[-][/c]\n[c][ffffff]There should be a [-][/c][c][ffee00]core access terminal[-][/c][c][ffffff] in the room that will give you access to the core's systems and let you initiate a [-][/c][c][ff0000]Core Purge[-][/c][c][ffffff].[-][/c],,,,,,,,,,,,,,,,
pda_e6g0UHS,Access the Core Console,,,,,,,,,,,,,,,,
pda_WiK4GuE,Inside the System Core Room is a console used to control the core in the event that the Drone Base goes into lockdown and the core is cut off from external inputs to prevent attempts at hacking or modifying data.\nThis console is the only way to access the System Core in this state and is used to either remove the lockdown or to initiate a Core Purge in the event of a takeover by a hostile entity like The Legacy.,,,,,,,,,,,,,,,,
pda_GGiGm0q,[c][ffee00][b]< Core Purge Initiated >[/b][-][/c]\n[b][c][ffee00]System Core will Self-Destruct in 10 seconds[-][/c][/b]\n[c][ffee00][b]Vacate System Core[/b][-][/c],,,,,,,,,,,,,,,,
pda_WJOEuCi,[c][ff0000][b]Self-Destruct Sequence[/b][-][/c],,,,,,,,,,,,,,,,
pda_iCOOaqK,Vacate the System Core Room,,,,,,,,,,,,,,,,
pda_8qKK600,"Leave the system core room. The Self-destruct system will activate after leaving the room.\nIf it does not, you will have to auto-complete the task.",,,,,,,,,,,,,,,,
pda_CCKK4Cq,[b][c][ffee00]< Shutting Down >[-][/c][/b],,,,,,,,,,,,,,,,
pda_8eCKqSG,Mission Complete,,,,,,,,,,,,,,,,
pda_0Qqq8eS,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]We are victorious![-][/c]\n[c][ffffff]Finally, my people will be free![-][/c]",,,,,,,,,,,,,,,,
pda_ICXuSCi,Channel Open: [c][6bd600]Khalad[-][/c],,,,,,,,,,,,,,,,
pda_ummaGWS,===,,,,,,,,,,,,,,,,
pda_cq4quun,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I will... take care of things here and meet you back at the tank, my friend.[-][/c]\n[c][ffffff]There is much to do now and many preparations to begin.[-][/c]",,,,,,,,,,,,,,,,
pda_m0eCK8q,Mission Complete,,,,,,,,,,,,,,,,
pda_CWCSsmK,"[c][2eafff]We'll talk later, Khalad.[-][/c]\n[c][2eafff]See you then.[-][/c]",,,,,,,,,,,,,,,,
pda_40m4SWS,Return to Base,,,,,,,,,,,,,,,,
pda_KC4iuum,"Return to the Ruined Water Tank and meet with Khalad.\n\nYou can dismantle the Drone Base. However, if you are playing on a server it is recommended to leave some blocks so that it can regenerate for other players.",,,,,,,,,,,,,,,,
pda_qSmqT0u,Speak to Khalad,,,,,,,,,,,,,,,,
pda_4Ge8Ymi,Khalad is on the lowest level of the tank.,,,,,,,,,,,,,,,,
pda_WWuu0KW,A New Chief,,,,,,,,,,,,,,,,
pda_8OWIG0m,"[c][2eafff]You know what, IDA?[-][/c]\n[c][2eafff]I think Khalad's going to be alright for now and the future of the Tal'on on this planet is in good hands.[-][/c]",,,,,,,,,,,,,,,,
pda_8S8ui44,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_l0OC8e0,===,,,,,,,,,,,,,,,,
pda_eOqGuuK,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I agree, Commander.[-][/c]\n[c][00ffee]That is provided his uncle can find him a suitable companion to keep his attention on village life.[-][/c]",,,,,,,,,,,,,,,,
pda_m8ieG7O,Closing Channel: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_GeOqGqC,===,,,,,,,,,,,,,,,,
pda_86KKeuq,[c][2eafff]Give the poor guy a break![-][/c]\n[c][2eafff]He's only just become chief. He needs a little time before he gets a shock like that.[-][/c],,,,,,,,,,,,,,,,
pda_mWqCEqu,"This marks the final Chapter of the [c][6bd600][b]Tal'on Story Missions[/b][-][/c] (for now)\nThe next chain of Tal'on Missions will resume with the addition of the Ocean Planet: Ampathos in around v1.7\n\nThis story chain was written by [c][ff5c5c]Vermillion[-][/c], CEO of Forge Aerospace, Creator of Reforged Galaxy.",,,,,,,,,,,,,,,,
pda_WOah8SP,[b]Chapter 2:[/b] [b][c][ffee00]Cloak and Dagger[-][/c][/b],,,,,,,,,,,,,,,,
pda_8SeucmC,"[c][ffee00][b]Chapter 2: Cloak and Dagger[/b][-][/c]\n\nYou've gotten yourself involved with a lone-wolf band of pirates headed by one Markos Vatar. A paranoid and rude sort of guy with a vendetta against Polaris.\nThere's a big heist in the works and if you can earn their trust, you can get a spot on the team for the big score.\n\n[c][c0c0c0]* * *[-][/c]\n[u][c][ffee00][b]PIRATE STORYLINE[/b][-][/c][/u]\n[c][c0c0c0]Chapter 1: Unlawful Possession[-][/c]\n[c][00ffee]Chapter 2: Cloak and Dagger[-][/c]\n[c][c0c0c0]Chapter 3: Inside Job[-][/c]\n[c][c0c0c0]Chapter 4: Assault and Battery[-][/c]\n[c][c0c0c0]Chapter 5: Rival Syndicate[-][/c]\n[c][c0c0c0]Chapter 6: A Debt To Pay[-][/c]",,,,,,,,,,,,,,,,
pda_umKq8qu,"[c][ffee00][b]Chapter 2: Cloak and Dagger[/b][-][/c]\n\nYou've gotten yourself involved with a lone-wolf band of pirates headed by one Markos Vatar. A paranoid and rude sort of guy with a vendetta against Polaris.\nThere's a big heist in the works and if you can earn their trust, you can get a spot on the team for the big score.",,,,,,,,,,,,,,,,
pda_SKCKEmi,Employment Opportunities,,,,,,,,,,,,,,,,
pda_SKmOiuS,"[c][2eafff]IDA, can you open a channel to Markos.[-][/c]\n[c][2eafff]I think it's about time we talked about that ""other job""[-][/c]",,,,,,,,,,,,,,,,
pda_0ms8mKq,Channel Open: [c][ffee00]IDA[-][/c],,,,,,,,,,,,,,,,
pda_u80KCmO,===,,,,,,,,,,,,,,,,
pda_WKKSy4W,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Commander, You are already a ranking member of the UCH. You do not need further employment.[-][/c]\n[c][00ffee]I recommend against any additional dealings with criminals.[-][/c]",,,,,,,,,,,,,,,,
pda_Cmuqmtu,Redirecting Channel,,,,,,,,,,,,,,,,
pda_0G0qmSO,===,,,,,,,,,,,,,,,,
pda_uq448e4,"[c][2eafff]Noted, IDA.[-][/c]\n[c][2eafff]But these criminals could open the door for us into Pirate information networks and supply lines for the fleet.[-][/c]\n[c][2eafff]We don't have a lot of leads [i]or [/i]friends out here, so every bit helps.[-][/c]",,,,,,,,,,,,,,,,
pda_NOO0uop,Employment Opportunities,,,,,,,,,,,,,,,,
pda_K0uimu0,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I do not agree your choices, Commander. But I do understand them.[-][/c]\n[c][00ffee]Opening a com channel to [-][/c][c][ff0000]The Red Rogue[-][/c]",,,,,,,,,,,,,,,,
pda_C8ekCui,Channel Open: [c][ffae00]Markos[-][/c],,,,,,,,,,,,,,,,
pda_ugAmcWO,===,,,,,,,,,,,,,,,,
pda_a0CEeCi,"[b][c][ffae00][ Markos ][-][/c][/b]\nWhy are you contacting me [i]now[/i]? I'm a busy many, you know?\nI don't have time to mess with small fry like you.",,,,,,,,,,,,,,,,
pda_a8GKSCm,Employment Opportunities,,,,,,,,,,,,,,,,
pda_u0Yuouq,"[c][2eafff]That's kinda rude, Markos.[-][/c]\n[c][2eafff]You said something about a big job, and since you're so busy I figured you could use some help with it.[-][/c]",,,,,,,,,,,,,,,,
pda_SSmeiGa,Channel Open: [c][ffae00]Markos[-][/c],,,,,,,,,,,,,,,,
pda_ECGCCie,===,,,,,,,,,,,,,,,,
pda_Cq4Se0q,"[b][c][ffae00][ Markos ][-][/c][/b]\nI did say that, didn't I?\nWhat I [i]didn't [/i]say was that [i]you [/i]could be a part of it though, did I? [i]But [/i]since you're volunteering to go run errands for me, you [i]could [/i]be useful after all.",,,,,,,,,,,,,,,,
pda_S4OA8Gu,Second Star to the Right,,,,,,,,,,,,,,,,
pda_0OYmqSK,"[b][c][ffae00][ Markos ][-][/c][/b]\nAlright... We'll see how you do on this ""errand"" i've got for you.\nCome to the [c][ff0000]Red Rogue[-][/c] and speak to my helmsman, [c][ffee00]Garrison[-][/c] for the details.\nRed Rogue Out.",,,,,,,,,,,,,,,,
pda_eWGaqCE,Return to the Red Rogue,,,,,,,,,,,,,,,,
pda_Gi0iiMq,"The Red Rogue is a Charon-Class Freighter stolen from a Polaris impound yard after it's former owners were sentenced to a Debtor's Prison.\nMarkos refitted the hull and converted it into a smuggling ship with a hired crew and has spent the last few years hitting Polaris shipments with it.\n\n[b][c][ff0000]The Red Rogue is currently located in the Starting Orbit.[-][/c][/b]\n[c][ffee00]It is not detectible to radar and scans, you will need to rely on the mission waypoint to find it.[-][/c]",,,,,,,,,,,,,,,,
pda_ie8eOWu,"[b][c][ff0000][ Red Rogue ][-][/c][/b]\n[i][c][bdbdbd]You're cleared to land on the top deck, newbie. Don't break anything.[-][/c][/i]",,,,,,,,,,,,,,,,
pda_84maaS8,Meet the Pilots,,,,,,,,,,,,,,,,
pda_K4eaek8,"[c][00ffee][b][ Helmsman ][/b][-][/c]\n[c][ffffff]Hey there, Newbie! I'm Garrison.[-][/c]\n[c][ffffff]Come on up here to the [-][/c][c][ffee00]bridge [-][/c][c][ffffff]for the deets on your job.[-][/c]",,,,,,,,,,,,,,,,
pda_WiSumma,Approach the Helmsman,,,,,,,,,,,,,,,,
pda_uKu40Oq,"Garrison is the Helmsman of the Red Rogue. Uncharacteristically, he's a friendly and upbeat guy and an excellent pilot.\nUnfortunately, he suffers from a warped sense of humor and has a bad habit of playing practical jokes on the crew of the Red Rogue that tend to go overboard.\nOne of these days, he's going to push Vespian too far and then [i]he's[/i] going to end up overboard.\n\n[c][ff0000]Garrison can be found on the Bridge of the Red Rogue[-][/c]",,,,,,,,,,,,,,,,
pda_CCOOtqC,The Terminal,,,,,,,,,,,,,,,,
pda_SK8Ki44,"[b][c][ffae00][ Markos ][-][/c][/b]\nI'm sure Garrison already told you, but [i]don't screw this up[/i].\nWe need that data or we're dead in the water and it'll be another two months before another shipments comes through.",,,,,,,,,,,,,,,,
pda_Om0OeGK,Travel to Kenex Station,,,,,,,,,,,,,,,,
pda_Cu8aGKK,"Kenex Station is one of several dozen virtually identical stations found across the galaxy. It's a major resupplying port for both Civilian and Military crafts.\nThe lower levels are given over to industrial, commercial and entertainment use, while the upper levels function as communication and security for the local division of PolSec.",,,,,,,,,,,,,,,,
pda_G84CG80,[c][2eafff]Come in Kenex Station.[-][/c]\n[c][2eafff]Polaris number [-][/c][c][ffffff]#8376455466[-][/c][c][2eafff] requesting permission to dock. Over.[-][/c],,,,,,,,,,,,,,,,
pda_aiEOeUG,The Terminal,,,,,,,,,,,,,,,,
pda_Wu0iu0S,[b][c][ffae00][ Coms Chief ][-][/c][/b]\n[c][ffffff]Welcome back #8376455466[-][/c]\n[c][ffffff]Dock at the assigned back. Over.[-][/c],,,,,,,,,,,,,,,,
pda_W0e48qu,Dock at the assigned bay,,,,,,,,,,,,,,,,
pda_imWGWGm,"[b][c][ffffff]Fun Fact:[-][/c][/b] The docking permission sequence is based on the sequence from another alpha game called ""Between the Stars"" that occurs while approaching any Allied Station.",,,,,,,,,,,,,,,,
pda_0WeWOu4,[c][bdbdbd][b]< Engaging Docking Procedures >[/b][-][/c],,,,,,,,,,,,,,,,
pda_aOC8O6i,Dirty Job,,,,,,,,,,,,,,,,
pda_ai0lcTS,[c][84bce6][i]The Package should be in one of the Men's Toilets upstairs in the food court.[/i][-][/c],,,,,,,,,,,,,,,,
pda_SxSKbCu,Find the Men's Toilets,,,,,,,,,,,,,,,,
pda_eOCWSme,"You'll notice that the toilets are being called ""Toilets"" and not ""Bathrooms"".\nThat's because there's no bath in there and many toilets.",,,,,,,,,,,,,,,,
pda_4OGa0WS,[c][84bce6]It should be in here somewhere...[-][/c],,,,,,,,,,,,,,,,
pda_eqASCOu,Find the Package,,,,,,,,,,,,,,,,
pda_vGetKu0,===,,,,,,,,,,,,,,,,
pda_uOAaOai,[c][2eafff]Ugh... some fat bastard left a floater![-][/c]\n[c][2eafff]No sign of the package though. Could someone have found it?[-][/c],,,,,,,,,,,,,,,,
pda_m464K0u,A serious problem,,,,,,,,,,,,,,,,
pda_m4mGWQ8,"[c][2eafff]IDA, Open a channel to the [-][/c][c][ff5c5c]Red Rogue[-][/c][c][2eafff].[-][/c]\n[c][2eafff]We have a [i]serious [/i]problem here.[-][/c]",,,,,,,,,,,,,,,,
pda_i0WKGma,Opening Channel: [c][ff5c5c]Red Rogue[-][/c],,,,,,,,,,,,,,,,
pda_uS4uWCC,===,,,,,,,,,,,,,,,,
pda_ame4Sm8,Over the Fence,,,,,,,,,,,,,,,,
pda_CG40m4C,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I have located the contact, Commander.[-][/c]\n[c][00ffee]He is currently in his room on the opposite side of the main hangar and down one floor.[-][/c]",,,,,,,,,,,,,,,,
pda_SGKGKaK,Locate the Target,,,,,,,,,,,,,,,,
pda_K8a8OO5,A fence is a slang term for someone who sells stolen goods.\nThis particular fence deals primarily in illegal weaponry and equipment. He is known to purchase broken Experimental Weapons and repair them at great and sell them to collectors for even greater profits.,,,,,,,,,,,,,,,,
pda_IaCCSCu,[c][2eafff]I've located the Fence[-][/c],,,,,,,,,,,,,,,,
pda_uCmq4Ke,Speak to the Fence,,,,,,,,,,,,,,,,
pda_0eq5WOS,===,,,,,,,,,,,,,,,,
pda_WuCCGro,"[c][2eafff]The package was taken from the Food Court Toilets, so there should be security recordings from outside of everyone that came and left.[-][/c]",,,,,,,,,,,,,,,,
pda_WeGU02q,View from above,,,,,,,,,,,,,,,,
pda_e0q0Wae,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I'm still hooked into the station's public communications systems, Commander.[-][/c]\n[c][00ffee]The Floor Manager that you've spoken to before should have the recordings for the public areas.[-][/c]",,,,,,,,,,,,,,,,
pda_KKuK0e0,Speak with the Floor Manager,,,,,,,,,,,,,,,,
pda_mGa8Vq4,"The Floor Manager is the poor guy everyone goes to see when they ask to see the manager. He's overworked, underpaid and under close scrutiny by security to ensure he's not corrupt.\nHe can be found in his office in the main hall, opposite the food court.",,,,,,,,,,,,,,,,
pda_SmV4SCC,Bad Luck,,,,,,,,,,,,,,,,
pda_mSKYKS4,"[c][2eafff]IDA, things have just gone from bad to worse.[-][/c]\n[c][2eafff]Of all the people to find the package, it just happens to be the one person who'll be able to identify what it is.[-][/c]",,,,,,,,,,,,,,,,
pda_qKG0aOC,Receiving Coordinates...,,,,,,,,,,,,,,,,
pda_e4q4uKG,===,,,,,,,,,,,,,,,,
pda_p0CO8CW,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I heard, Commander.[-][/c]\n[c][00ffee]I have already tagged the employee's residence on your display.[-][/c]\n[c][00ffee]He is scheduled to leave for his lunch break in 4 minutes. You will need to hurry.[-][/c]",,,,,,,,,,,,,,,,
pda_WY9eeOS,Breaking and Entering,,,,,,,,,,,,,,,,
pda_44Cm8Oq,Find Suite 33A,,,,,,,,,,,,,,,,
pda_W2u8eGW,A member of PolSec's admin staff specializing in hardware analysis has picked up the Decryption Device and taken it to his apartment.\nReach his apartment before he leaves his station for lunch and returns home.,,,,,,,,,,,,,,,,
pda_0qim8ae,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Wait, Commander![-][/c]\n[c][00ffee]It seems Administrator Yeven left his post early and has already returned home for his lunch. You are too late.[-][/c]",,,,,,,,,,,,,,,,
pda_8qKm4Sq,Subsequent Sabotage,,,,,,,,,,,,,,,,
pda_SGGCCeS,[c][2eafff]Is there any way to lure him out long enough to get in there and find the package?[-][/c],,,,,,,,,,,,,,,,
pda_euMOmOa,Assessing Options...,,,,,,,,,,,,,,,,
pda_uqGueam,===,,,,,,,,,,,,,,,,
pda_sqCYe0S,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]There is a [-][/c][c][ffffff]docking console[-][/c][c][00ffee] on the underside of the [-][/c][c][ffffff]main landing apron[-][/c][c][00ffee].\nIf you shut down the magnetic locks, it should cause an incident sufficient enough to recall him.[-][/c]",,,,,,,,,,,,,,,,
pda_SMI0uqS,Subsequent Sabotage,,,,,,,,,,,,,,,,
pda_uGiquKC,"[c][2eafff]Let's go with that plan then.[-][/c]\n[c][2eafff]If he takes it to security, the entire job will be screwed.[-][/c]",,,,,,,,,,,,,,,,
pda_qCicWmb,Disable the Magnetic Clamps,,,,,,,,,,,,,,,,
pda_eGKaqiG,"Located underneath the Main Landing Apron are a set of consoles used to control the magnetic docking of ships and cargo to the platform.\nBy disabling one of the locks, the cargo on one of the platforms will drift free and collide with the station and incoming crafts.\nAdministrator Yeven will be called back to his post to assess whether it was a hardware failure, software error and intentional sabotage.",,,,,,,,,,,,,,,,
pda_mea4SiB,[b][c][ff0000][u]WARNING!![/u][-][/c][/b]\n[c][ffae00]You are attempting to shut down the magnetic docking clamps that are used to keep Cargo Containers attached to Cargo Pad 01.[-][/c]\n[c][ffae00]This system must only be disabled in the event of injury to Polaris or Civilian personnel trapped between a container and the station's hull.[-][/c]\n[c][ffee00]Any other situation is punishable under Station Law 174836001-A[-][/c]\n\n[b][c][ff0000]Do you wish to confirm?[-][/c][/b],,,,,,,,,,,,,,,,
pda_Ri7CmwU,Breaking and Entering #2,,,,,,,,,,,,,,,,
pda_a04u0CC,[c][ffee00][b]< WARNING !! >[/b][-][/c]\n[c][ffae00]Damage to Polaris Property detected![-][/c]\n[c][ffae00]Untethered objects at Cargo Pad 01.[-][/c]\n[c][ffae00]Magnetic Cargo Locks non-responsive.[-][/c],,,,,,,,,,,,,,,,
pda_G484O88,Return to Suite 33A,,,,,,,,,,,,,,,,
pda_OeiS8uq,"With the cargo loose, Administrator Yeven will be called back to his post to investigate the cause.\nThis will give you the chance to enter his apartment and retrieve the package.",,,,,,,,,,,,,,,,
pda_w4K0WCq,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]It appears to have worked, Commander.[-][/c]\n[c][00ffee]Commander Yeven has returned to the Com Deck, leaving his rooms unattended.[-][/c]\n[c][00ffee]The code to his door is [-][/c][c][ffee00]6563[-][/c]",,,,,,,,,,,,,,,,
pda_G04iWqK,Smash n' Grab,,,,,,,,,,,,,,,,
pda_sC4uOuK,Search the Room (6563),,,,,,,,,,,,,,,,
pda_IS4GmmW,Administrator Yeven brought the package back to his rooms. It should be here somewhere. If it's not... maybe you should try checking the computer.,,,,,,,,,,,,,,,,
pda_mGGauGm,Beating the system,,,,,,,,,,,,,,,,
pda_KOw8WSm,"[c][2eafff]Okay, IDA.\nCan you show me the way to the server room and display on my suit display the... obstacles? This isn't going to be straightforward...[-][/c]",,,,,,,,,,,,,,,,
pda_Cmq4W48,[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I have added a waypoint to your Heads-Up Display and included the negative conditions for completion.[-][/c]\n[c][00ffee]May I remind you that I advised you to avoid taking jobs from pirates.[-][/c],,,,,,,,,,,,,,,,
pda_4WGCumu,[c][6bd600][b]Reach the Server Room[/b][-][/c],,,,,,,,,,,,,,,,
pda_KeemOlS,[b][c][ffffff]Reach the Server Room:[-][/c][/b] The Server Room is on the second floor of the control room at the far side of the Food Court.\nIt is heavily guarded with troops ordered to shoot on sight.,,,,,,,,,,,,,,,,
pda_Ki80tKg,[c][ff0000][b]Avoid Detection by Security[/b][-][/c],,,,,,,,,,,,,,,,
pda_aKOCOSi,"[b][c][ff0000]Avoid Being Seen:[-][/c][/b] Attempting to scale the security wall to access the upper level of the Control Room is the shortest way to the Server Room, but it is in full view of everyone. You will set off ALL the alarms if you do.",,,,,,,,,,,,,,,,
pda_8aSmaai,[b][c][ffffff]Find a way into the control room[-][/c][/b],,,,,,,,,,,,,,,,
pda_qO7uGOS,"[b][c][ffffff]Find a way into the control room: [-][/c][/b]The main door is locked and guarded. There is probably another entrance somewhere.\nIf there's a code to be known, you can be sure there's a criminal on the station who knows it.",,,,,,,,,,,,,,,,
pda_m08iuEO,[c][2eafff]This looks like it accesses the back of the Control Room.[-][/c]\n[c][2eafff]It appears to be locked. Maybe someone knows the code?[-][/c],,,,,,,,,,,,,,,,
pda_7iKImem,"[c][2eafff]Okay, i'm in. I don't see any loose device though.[-][/c]\n[c][2eafff]They must've slotted it into one of the Station's Servers.[-][/c]",,,,,,,,,,,,,,,,
pda_s8mquiq,Device Extraction,,,,,,,,,,,,,,,,
pda_94Ow0Gk,Search the Server Racks,,,,,,,,,,,,,,,,
pda_3mOOmOu,The Station Servers have the Decryptor plugged into it somewhere. You'll need to pull out each server and search for the device manually.,,,,,,,,,,,,,,,,
pda_eKSa0WW,[b][c][2eafff]KNX Server Terminal:[-][/c][/b]\n\n[c][ffee00]Unrecognized device in Rack41-Slot6[-][/c]\n[c][ff0000][b]Unable to read/write file format![/b][-][/c]\n[c][00ffee]Please remove device and reconfigure drivers before reinstalling device.[-][/c]\n\n[b][c][ffffff]Eject Rack41?[-][/c][/b],,,,,,,,,,,,,,,,
pda_q0mqu48,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I'm concerned that a Hardware Analyst would connect an unknown and potentially harmful device to the station's main computer.[-][/c]\n[c][00ffee]Please don't [i]ever [/i]do that to me, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_xiCaGKG,Backtracking,,,,,,,,,,,,,,,,
pda_eKSu8Km,"[c][2eafff]Okay, I've got the package.[-][/c]\n[c][2eafff]Let's get out of here and back to the [-][/c][c][ffee00]Trading Floor[-][/c][c][2eafff] and contact Garrison.[-][/c]",,,,,,,,,,,,,,,,
pda_uG0eiaK,Return to the Trading Floor,,,,,,,,,,,,,,,,
pda_W4GOSau,The Trading Floor is located outside Ok'y Medical.\nDon't be seen while exiting the Control Room.,,,,,,,,,,,,,,,,
pda_WK8miGW,[c][ff0000][b]Avoid Detection by Security[/b][-][/c],,,,,,,,,,,,,,,,
pda_KomuC8v,===,,,,,,,,,,,,,,,,
pda_WOSOSmC,Cloak and Dagger,,,,,,,,,,,,,,,,
pda_0mKCmum,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]I have added the civilian [-][/c][c][ffffff]Spaceport's Airlock[-][/c][c][00ffee] to your display, Commander.[-][/c]\n[c][00ffee]There are other exits from the station that are also viable, but these are the closest to the Transceiver.[-][/c]",,,,,,,,,,,,,,,,
pda_ua8eOEi,[c][ffffff]Find the Airlock[-][/c],,,,,,,,,,,,,,,,
pda_KmK8S4K,[b][c][ffffff]Find the Airlock:[-][/c][/b] The Airlock is located at the Civilian Spaceport on either side of the main terminal.,,,,,,,,,,,,,,,,
pda_a8OKSSu,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Commander, you have reached the Airlock.[-][/c]\n[c][00ffee]Once outside, you will be visible to anyone in the station's Operations Room if you rise higher than the white line below the Transceiver.[-][/c]",,,,,,,,,,,,,,,,
pda_gWiLeGG,[c][2eafff]Locate the Data Relay[-][/c],,,,,,,,,,,,,,,,
pda_mKKimWq,[c][ff0000]Avoid Detection[-][/c],,,,,,,,,,,,,,,,
pda_ACuKSS0,[b][c][2eafff]Locate the Data Relay:[-][/c][/b] The Data Relay is located beneath the Station's Transceiver above it. It filters and collates data received from incoming and outgoing transmissions before transferring it to the appropriate system.,,,,,,,,,,,,,,,,
pda_O04immP,"[c][2eafff]Okay, i've attached the Device. Let's get back to the hangar and head back to the Red Rogue before someone notices anything.[-][/c]",,,,,,,,,,,,,,,,
pda_u8KOeuu,"[c][ff0000][b]Avoid Detection:[/b][-][/c] Rising above the white lines on the platform below the Transceiver will put you within clear view of the station personnel inside the Operation's Room, which will quite obviously impact your standing with Polaris.",,,,,,,,,,,,,,,,
pda_a2maoqG,Return to Base,,,,,,,,,,,,,,,,
pda_OCeGKii,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Marking the Red Rogue's last known location on your display, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_mi44GiK,Return to the Red Rogue,,,,,,,,,,,,,,,,
pda_iGO87ae,"The Red Rogue is a Charon-Class Freighter stolen from a Polaris impound yard after it's former owners were sentenced to a Debtor's Prison.\nMarkos refitted the hull and converted it into a smuggling ship with a hired crew and has spent the last few years hitting Polaris shipments with it.\n\n[c][ff0000][b]The Red Rogue is currently located in the Starting Orbit.[/b][-][/c]\n[c][ffee00]It is not detectible to radar and scans, you will need to rely on the mission waypoint to find it.[-][/c]",,,,,,,,,,,,,,,,
