KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_e4ei4eq,<color=#2eafff>And why doesn't this ship show up on scanners?</color>,,,,,,,,,,<color=#2eafff>那为什么你的船不会显示在扫描器上?</color>,,,,,,
dialogue_K0mOque,<color=#2eafff>I'm all out of questions for now</color>,,,,,,,,,,<color=#2eafff>我现在完全没有问题了</color>,,,,,,
dialogue_WuG8eWq,"<b><color=#ffee00>[ Markos ]</color></b>\nGood,@w2 I was regretting giving you free rein to ask questions.@p7\n<b><color=#ffee00>[ Markos ]</color></b>\nNow then...@w2 I've decided you <i>could </i>be useful, so i'm letting you in on that bit of business I mentioned before.@w3\nThe pay is <i>very</i> good and provided you don't tell anyone you'll get to walk away with your pay.@w5\nI'll contact you when the time's right.@p8\n<b><color=#ffee00>[ Markos ]</color></b>\nAlso, don't annoy Vespian.@w3\nHe's enough of a pain in my ass as it is and I don't need anyone antagonizing him.@w2 Got it?",,,,,,,,,,<b><color=#ffee00>[ Markos ]</color></b>\n很好，@w2 我正后悔给了你提问的自由呢.@p7 \n<b><color=#ffee00>[ Markos ]</color></b>\现在...@w2 我觉得你 <i>还是可以 </i>有点用的，所以我决定让你入伙我们之前提到的那笔生意.@w3 \n报酬可谓是 <i>相当</i> 丰厚，只要你不告诉别人就可以直接拿钱走人.@w5 \n时机成熟时我自然会联络你.@p8 \n<b><color=#ffee00>[ Markos ]</color></b>\n另外，不要跟Vespian过不去.@w3 \n他已经够让我头疼了，我不想还有人跟他起点摩擦.@w2 懂了吗?,,,,,,
dialogue_EWeuCGI,<color=#2eafff>I never agreed to any of this</color>,,,,,,,,,,<color=#2eafff>我从没说过我要做这些事</color>,,,,,,
dialogue_m4muO2W,<color=#2eafff>I'll try to steer clear of him.</color>,,,,,,,,,,<color=#2eafff>我会尽量不去招惹他的.</color>,,,,,,
dialogue_maGKi04,"<b><color=#ffee00>[ Markos ]</color></b>\nIt's a bit late for that.@w3\nYou're a pirate now!@p7\n<b><color=#ffee00>[ Markos ]</color></b>\nBut...@w2 If you don't want to take on the job, just don't answer the call and i'll find someone else.@w3\nDon't tell anyone else about the job,@w2 me,@w2 my people@w2 <i>or </i>my ship.@w3\nI don't need to warn you about what will happen if you do, do I?",,,,,,,,,,<b><color=#ffee00>[ Markos ]</color></b>\n想跑？太晚了.@w3 \n你已经是个海盗了!@p7 \n<b><color=#ffee00>[ Markos ]</color></b>\n不过...@w2 如果你真的不想干，以后就不要接我的通话，我自然会找到别人来干.@w3 \n不要告诉任何人关于这份工作，@w2 我，@w2 我的人@w2 <i>还有 </i>我的船的事情.@w3 \n应该不需要我提醒你如果你这么做了会怎么样吧?,,,,,,
dialogue_C8sWKOG,<color=#2eafff>Understood.</color>,,,,,,,,,,<color=#2eafff>当然.</color>,,,,,,
dialogue_OiiOCSa,<b><color=#ffee00>[ Markos ]</color></b>\nGood.@w3\nHe's not happy about you killing his brother and even less happy about me <i>not</i> killing you.@w3\nDon't give him an excuse to throw you out an airlock.,,,,,,,,,,<b><color=#ffee00>[ Markos ]</color></b>\n很好.@w3 \n他对于我 <i>没有</i> 干掉你的不满甚至于超过了他哥哥的死.@w3 \n不要给他把你丢出气闸的借口.,,,,,,
dialogue_OWqhamQ,"<color=#2eafff>Got it, boss.</color>",,,,,,,,,,<color=#2eafff>知道了，老板.</color>,,,,,,
dialogue_aWWui80,"<b><color=#ffee00>[ Markos ]</color></b>\nOkay,@w2 Now get the <i>fuck </i>out of my room and off my ship.@w4\nAnd steer clear of Vespian!",,,,,,,,,,<b><color=#ffee00>[ Markos ]</color></b>\n嗯，@w2 现在 <i>滚出 </i>我的房间和飞船.@w4 \n然后离Vespian远点!,,,,,,
dialogue_GmcSG8a,<color=#2eafff>Aye-aye Captain</color>,,,,,,,,,,<color=#2eafff>没问题舰长</color>,,,,,,
dialogue_i4iWwu8,"<b><color=#2eafff>[ {PlayerName} ]</color></b>\nI'm not seeing anyone, IDA.@w3\nCan I get an ETA on those reinforcements?@p7\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>I can no longer detect the location of the enemy's units.</color>",,,,,,,,,,<b><color=#2eafff>[ {PlayerName} ]</color></b>\n我谁都没看见，IDA.@w3 \n能帮我估计一下援军的预计到达时间吗?@p7 \n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>我无法探测到敌军单位的位置.</color>,,,,,,
dialogue_8iG0Gma,<b><color=#ff0000>Attempt to Remove the Keycards</color></b>,,,,,,,,,,<b><color=#ff0000>尝试移除钥匙卡</color></b>,,,,,,
dialogue_CKqCK8S,<b><color=#6bd600>Alignment System</color></b>,,,,,,,,,,<b><color=#6bd600>世界线偏差值系统</color></b>,,,,,,
dialogue_eSWO0iS,<color=#ffffff><b>The Alignment System's values are determined by your actions and behaviour to characters and objectives within the story missions.</b></color>\nYour current <b><color=#6bd600>Paragon</color></b> Level is: <b><color=#6bd600>{Paragon}</color></b>\nYour current <b><color=#ff0000>Renegade</color></b> Level is: <b><color=#ff0000>{Renegade}</color></b>,,,,,,,,,,<color=#ffffff><b>世界线偏差值系统的值由你在故事任务中对角色和目标的行动和行为决定。</b></color>\n你当前的 <b><color=#6bd600>楷模</color></b> 等级是： <b><color=#6bd600>{Paragon}</color></b>\n你当前的 <b><color=#ff0000>叛逆</color></b> 等级是： <b><color=#ff0000>{Renegade}</color></b>,,,,,,
dialogue_uaaiu4W,<color=#2eafff><b>Close Window</b></color>,,,,,,,,,,<color=#2eafff><b>关上窗户</b></color>,,,,,,
dialogue_CSC4KCq,Communication Console,,,,,,,,,,通讯控制台,,,,,,
dialogue_ciiOWWi,"<b><color=#0088ff>[ {PlayerName} ]</color></b>\nUhh... IDA, you didn't say i'd need to pass a security check before they'd check me in the Control Room.@w5\nI think I may be in trouble here...@p9\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>I have no solution for you, Commander.@w2 The only thing I can offer you is a suggestion:</color>@w3 \n<b><color=#00ffee>Bluff</color></b>@p9\n<b><color=#ff0000>[ Zirax Guard ]</color></b>\n<color=#ff5c5c>Hey! You there, pal?@w6</color>\n<color=#ff5c5c>Answer me before I turn on the heat!</color>",,,,,,,,,,<b><color=#0088ff>[ {PlayerName} ]</color></b>\n额... IDA，你之前可没说进控制室之前还要做什么安检.@w5 \n我想我这可能有点麻烦...@p9 \n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>这个我没办法，指挥官.@w2 我只能给你一个建议：</color>@w3 \n<b><color=#00ffee>装就完事了</color></b>@p9 \n<b><color=#ff0000>[ 兹瑞克斯守卫 ]</color></b>\n<color=#ff5c5c>嘿！对就是你，老弟?@w6 </color>\n<color=#ff5c5c>你再不说话我就要开炉子了!</color>,,,,,,
dialogue_4KWO6Oa,"<b><color=#6bd600>Bluff:</color></b> <color=#ffffff>Yeah, i'm here. Uhh... how's it going?</color>",,,,,,,,,,<b><color=#6bd600>装腔作势：</color></b> <color=#ffffff>唔呣，我在这，额... 最近怎么样?</color>,,,,,,
dialogue_OuiWO4A,<b><color=#6bd600>Bluff:</color></b> <color=#ffffff>WHAT!? I CAN'T HEAR YOU!! THE CONSOLE IS BROKEN!!</color>,,,,,,,,,,<b><color=#6bd600>装腔作势：</color></b> <color=#ffffff>什么!? 我听不见!! 这玩意是坏了吗!!</color>,,,,,,
dialogue_4CSOW8C,"<b><color=#6bd600>Bluff:</color></b> <color=#ffffff>Hey pal! Sorry about the delay, I just dropped my ID.</color>",,,,,,,,,,<b><color=#6bd600>装腔作势：</color></b> <color=#ffffff>嘿哥们!抱歉我愣了一下，刚才把ID卡掉地上了.</color>,,,,,,
dialogue_0mCGYcu,<color=#ff5c5c>The line is dead</color>,,,,,,,,,,<color=#ff5c5c>线路不通</color>,,,,,,
dialogue_aCm8uCu,<color=#ffffff>Leave</color>,,,,,,,,,,<b><color=#ffffff>离开</color></b>,,,,,,
dialogue_4mSmOqK,Tasker,,,,,,,,,,任务分配器,,,,,,
dialogue_SduKC88,<b><color=#a6ff00>Mission: A Friend to the Clan</color></b>,,,,,,,,,,<b><color=#a6ff00>任务：氏族之友</color></b>,,,,,,
dialogue_uEg0eie,"<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nGreetings, Traveller.@w3 I see you have returned.@w5\nWill you take salt with me?@w4 Then we shall talk of the past.@p8\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nTake salt?@w4 Perhaps another time, Elder.@w6\nI'm here today because i'm worried for the future of your clan.@p8\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nThen that makes two of us, my friend.@w5\nI worry about the future of my clan with every waking moment...@w4 more so these past few days than all those preceding them i'm afraid... @w5 @p8\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nWhat's the problem, Elder?@p7\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nYou've touched upon my problem right there, Traveller.@w6\nI am old.@w4 Too old.@w5\nI will have to step down from my position soon and let someone younger take the reins.",,,,,,,,,,<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n你好，旅行者.@w3 你回来了.@w5 \n你能和我弄点盐吗?@w4 然后我们再来说说过去的事.@p8 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n拿点盐?@w4 下次吧，长老.@w6 \n我今天来是因为我很担心你们部落的安危.@p8 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n那看来你和我想法一致，我的朋友.@w5 \n我无时不刻不在担心氏族的未来...@w4 特别是这几天在他们之前...@w5 @p8 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n出什么事了，长老?@p7 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n你说到点子上了，旅行者.@w6 \n我老了.@w4 太老了.@w5 \n老到我必须从现在的位置上退下来让年轻人接手这堆烂摊子.,,,,,,
dialogue_CSOCqiC,"<color=#2eafff>You look fine to me, Chief.</color>",,,,,,,,,,<color=#2eafff>你看起来精神焕发，酋长.</color>,,,,,,
dialogue_aOceqSy,"<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nSave your platitudes, friend. I've heard them all before.@w5\nI am <i>old</i> and I <i>know</i> that i'm old.@w7\nI find it harder and harder to rise from my bed each morning and fear for the day that I cannot rise at all.@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nBefore that time is upon me,@w4 I hope to at least know that i'm passing the mantle of leadership to someone suitable and in a better state than it found me.@w4\nAnd for me to pass it on with dignity and <i>not</i> from my backside while I lay infirm in a bed.@p9\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nThat time is still a long way off, Chief.@w8\nYou might get better if you give it time.@p8\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nNo...@w3 It's more than just my body.@w5\nI should've caught onto Ki'eve's plan,@w4 I shouldn't have rushed to conclusions,@w4 I should've <i>listened</i> to you and my council.@w5 What I did or did not do nearly condemned an innocent man and let a criminal walk free.@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nToo many things are my fault. @w4 \nNo,@w4 my time as Chief is coming to an end.@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nEnough of this sad talk.@w7\nTell me why you've come to visit us again, Traveller.",,,,,,,,,,<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n少来了，朋友. 这些我早就听腻了.@w5 \n我是真的 <i>老了</i> 而且我很清楚得 <i>知道</i> 我老了.@w7 \n我每天起床都愈发困难，怕是有一天我就完全起不来了.@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n在那一刻到来之前，@w4 我至少希望可以把权力移交给给一个状态比我好的有资格的人.@w4 \n至少我还能有尊严地转交 <i>而非</i> 在床上这么做.@p9 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n那一天还早，酋长.@w8 \n假以时间你一定会好起来的.@p8 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n不...@w3 不光是我的身体.@w5 \n我早就应该聊到Ki'eve的计划，@w4 我不该这么快就下结论的，@w4 我应该 <i>听从你</i> 你和议会的意见.@w5 我之前差点就给无辜的人定了罪而让犯罪者逍遥法外.@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n我做的错事太多了.@w4 \n不对，@w4 我的酋长生涯应该就此结束.@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n丧气的话说够了.@w7 \n，和我说说你此行的目的吧旅行者.,,,,,,
dialogue_WViemae,"<color=#2eafff>Yeah, you look like crap.</color>",,,,,,,,,,<color=#2eafff>嗯，你看起来糟透了.</color>,,,,,,
dialogue_WwGOr0a,"<color=#2eafff>The Zirax will come, Chief. It's only a matter of time.</color>",,,,,,,,,,<color=#2eafff>兹瑞克斯就要来了，酋长.这只是时间问题.</color>,,,,,,
dialogue_em0G8CC,<color=#2eafff>Those hunters loyal to Ki'eve are still out there helping the Zirax.</color>,,,,,,,,,,<color=#2eafff>那些和Ki'eve一伙的人依然在帮助兹瑞克斯.</color>,,,,,,
dialogue_0i0iqSW,"<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nWhile I appreciate your honesty, I can't say I care for your blunt manner.@w7\nBut yes... I <i>am</i> old and I <i>know</i> that i'm old.@w6\nI have been leading this clan for over forty cycles and that is long enough for me.@p8\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nI only hope that I can pass on the mantle of leadership to someone suitable and in a better state than it found me.@w4\nAnd for me to pass it on with dignity and <i>not</i> from my backside while I lay infirm in a bed.@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nEnough of this sad talk.@w7\nTell me why you've come to visit us again, Traveller.",,,,,,,,,,<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n虽然我很感谢你的诚实，但这并不代表我欣赏你莽撞的性格.@w7 \n但没错... 我 <i>的确</i> 老了我也 <i>知道</i> 这一点.@w6 \n我已经领导了这个氏族40多个公转周期，就算对我来说也够长了.@p8 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n我只希望在我不行了之前可以把权力移交给给一个状态比我好的有资格的人.@w4 \n至少我还能有尊严地转交 <i>而非</i> 在床上这么做.@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n丧气的话说够了.@w7 \n和我说说你此行的目的吧，旅行者.,,,,,,
dialogue_C6ucgWi,"<color=#2eafff>The Zirax will come, Chief. It's only a matter of time.</color>",,,,,,,,,,<color=#2eafff>兹瑞克斯就要来了，酋长.这只是时间问题.</color>,,,,,,
dialogue_K0qS6qi,<color=#2eafff>Those hunters loyal to Ki'eve are still out there helping the Zirax.</color>,,,,,,,,,,<color=#2eafff>那些和Ki'eve一伙的人依然在帮助兹瑞克斯.</color>,,,,,,
dialogue_w8AaU4B,"<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nI told you that I intend to leave things in a better way than when the role of Chief was passed to me.@w6\nProvoking or threatening the Zirax will only make things worse and that's precisely where those four traitors have run off to.@w6\nI wish them all the luck the spirits can provide them.@w4 They'll need it if they think they can negotiate anything with our Zirax jailers and come out on top.@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nTime and patience has taught me that the best way to deal with the Zirax is to weather the storm, to not resist and they will eventually get bored and leave us alone.@p9\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nAnd what if there's no 'weathering' this storm, Chief?@w4\nWhat if they come here to exterminate the Tal'on once and for all? Are you just going to let them?@p9\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nWhat use would our bows and arrows be against miniguns and rockets, Traveller?@w3\nNothing at all.@w3 We stand no chance against them.@p8\n<b><color=#6bd600>[ Chief Na'tuk ]</color></b>\nNo.@w5\nWe will not resist.@w2 We will run.@w2 We will hide.@w2 We will weather the storm...@w8\nThat is all I have to say on the matter, Traveller.",,,,,,,,,,<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n我应该告诉过你我比较倾向于离开的时候让一切都比我接任酋长得时候好点.@w6 \n激怒或是威胁兹瑞克斯只会让事情变得更糟，而那四个跑掉的叛徒马上就要做到了.@w6 \n我希望神灵能赐予他们幸运.@w4 如果他们想和我们的兹瑞克斯狱卒讲和而且成功的话，肯定是需要运气的.@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n时间和耐心教会了我，对待兹瑞克斯就像对待风暴一样，只要不去反抗，总有一天它们累了就会不管我们了.@p9 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n那如果这并不是什么风暴，酋长?@w4 \n如果他们是来一次性杀光所有泰隆人的呢? 你就打算眼睁睁地看着吗?@p9 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n那我们的弓箭对上机枪和火箭又有多少胜算呢，旅行者?@w3 \n一点都没有.@w3 我们和他们对抗就是死路一条.@p8 \n<b><color=#6bd600>[ Na'tuk酋长 ]</color></b>\n不.@w5 \n我们不会反抗.@w2 我们会逃.@w2 会躲藏.@w2 我们终将度过风暴...@w8 \n这就是我能和你说的，旅行者.,,,,,,
dialogue_WO0uAGS,"<color=#2eafff>Then I wish you the best, Chief.</color>",,,,,,,,,,<color=#2eafff>希望你一切安好，酋长.</color>,,,,,,
dialogue_8uWqOEO,"<b><color=#2eafff>[ {PlayerName} ]</color></b>\nThe old man will get everyone here killed, IDA!@w6\nThere's gotta be something we can do!@p8\n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>Perhaps you can appeal to whoever plans to take over, Commander.@w7</color>\n<color=#00ffee>At the very least you can prepare them for the troubles they may face when they take over.</color>@p8\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nI suppose the village Shaman would be the best one to talk to in this situation.@w6 He seems to be the one most likely to know who the favorite candidate is...@w6\nI guess that's as good a place as any to start.",,,,,,,,,,<b><color=#2eafff>[ {PlayerName} ]</color></b>\n这个老人肯定会带领所有人走向灭亡的，IDA!@w6 \n我们肯定能做些什么!@p8 \n<b><color=#ffee00>[ IDA ]</color></b>\n<color=#00ffee>也许你可以去找找合格的继任者，指挥官.@w7 </color>\n<color=#00ffee>最少最少也可以想办法帮他度过继任所要面临的难关.</color>@p8 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n我想现在最好和村里的萨满谈谈.@w6 他看起来最清楚合适的候选人是谁...@w6 \n我想这应该是个不错的突破口.,,,,,,
dialogue_GK0Gi4g,<b><color=#ffffff>Find the Shaman</color></b>,,,,,,,,,,<b><color=#ffffff>找到萨满</color></b>,,,,,,
dialogue_e8CCOWO,<b><color=#a6ff00>Mission: Religious Concerns</color></b>,,,,,,,,,,<b><color=#a6ff00>任务：宗教顾虑</color></b>,,,,,,
dialogue_eOHSyeW,"<b><color=#6bd600>[ Shaman Turell ]</color></b>\nGreetings, Traveller.@w3 I believe this is the first time we have spoken, isn't it?@w6\nWill you take salt with me and we can discuss spiritual matters?",,,,,,,,,,<b><color=#6bd600>[ Turell萨满 ]</color></b>\n你好，旅行者.@w3 我想这是我们第一次说上话，对吧?@w6 \n你可以和我一起搞点盐吗，然后我们可以谈谈灵魂方面的问题?,,,,,,
dialogue_GeOKCMa,<color=#2eafff>What does 'take salt' mean anyway?</color>,,,,,,,,,,<color=#2eafff>你说拿盐究竟指的是什么?</color>,,,,,,
dialogue_eu00q0K,"<color=#2eafff>I need to talk to you about something important, Shaman.</color>",,,,,,,,,,<color=#2eafff>我需要和你谈一些很重要的事，萨满.</color>,,,,,,
dialogue_oVOuqi4,"<b><color=#6bd600>[ Shaman Turell ]</color></b>\nAh,@w4 I see you aren't familiar with our traditions yet.@w5 Allow me to explain the ritual.@w6 It's nothing religious, just a customary greeting usually between friends after a time spent apart.@w8\nI believe it dates back several centuries to the ancestral home of the Tal'on people in this galaxy.@w5 A harsh desert planet. Hot, dry and barren.@w4 Now long forgotten and abandoned I suspect.@p9\n<b><color=#6bd600>[ Shaman Turell ]</color></b>\nThe hot sun would bake the salt from one's body over time and the act of 'taking salt' was to replenish one's body.@w5 Salt was precious and offering it was a symbol of unity and friendship.@w7\nNowadays, we typically use less salt; often applied to preserved meat rather than straight as the need is no longer there.@w4 But the tradition remains...@p9\n<b><color=#6bd600>[ Shaman Turell ]</color></b>\nI can see you don't have time for salt, Commander.@w5\nSo why don't you tell me what you're really here for?",,,,,,,,,,<b><color=#6bd600>[ Turell萨满 ]</color></b>\n啊，@w4 可以看出来你对我们的传统并不熟悉.@w5 让我和你解释一下这个礼仪.@w6 这并不关乎宗教，只是和朋友分开一段时间以后习惯性的问候而已.@w8 \n据我所知这种礼仪可以追溯到几百年前泰隆祖先还在母星上的时候.@w5 那是一个环境严酷的沙漠星球. 炎热，干旱且荒凉.@w4 现在早已被忘记.@p9 \n<b><color=#6bd600>[ Turell萨满 ]</color></b>\n炽热的太阳会把人身上的盐烤出来而'拿盐'就是指的补充身体.@w5 盐是非常珍贵的资源，所以被作为团结和友谊的象征.@w7 \n现在，我们盐用的不多了；经常用来腌肉而不是直接吃了.@w4 但是传统就保留了下来...@p9 \n<b><color=#6bd600>[ Turell萨满 ]</color></b>\n可以看出来你没时间吃盐了，指挥官.@w5 \n所以为何不说说你来这里的目的呢?,,,,,,
dialogue_W0imGea,"<color=#2eafff>I need to talk to you about something important, Shaman.</color>",,,,,,,,,,<color=#2eafff>我需要和你谈一些很重要的事，萨满.</color>,,,,,,
dialogue_equSSKK,"<b><color=#6bd600>[ Shaman Turell ]</color></b>\nYes, I heard your conversation with the Chief.@w5\nNo, I cannot convince him to change his mind.@w4 Believe me, i've tried.@w3 He's as stubborn as a Lizardmule.@p9\n<b><color=#2eafff>[ {PlayerName} ]</color></b>\nActually, I just wanted to know if you knew who he was planning to appoint as the next Chief.@w3\nIf I knew who it was, at least I could brief them on the dangerous situation and at least give them more options.@w6 @p8\n<b><color=#6bd600>[ Shaman Turell ]</color></b>\nThe appointment of a Clan Chief is actually performed by the village Shaman.@w5\nAnd would you look at that?@w4 That's me.@w7\nThe Chief can put forward a recommendation, which is usually chosen.@p8\n<b><color=#6bd600>[ Shaman Turell ]</color></b>\nUnfortunately...@w4 there's no longer any good candidates for the role and that's the current issue.@w7\n<color=#ffae00>Geam</color> was actually a frontrunner for the position,@w4 but he was one of the hunters that ran off with Ki'eve.",,,,,,,,,,<b><color=#6bd600>[ Turell萨满 ]</color></b>\n没错，我听到你和酋长的谈话了.@w5 \n然后不，我没办法说服他回心转意.@w4 相信我，我早就试过了.@w3 他就和蜥蜴骡一样固执.@p9 \n<b><color=#2eafff>[ {PlayerName} ]</color></b>\n实际上，我只是想知道下一任谁预计会成为酋长.@w3 \n如果我知道人选，至少我可以向他们阐明现在的危险境地，让他们有更多的选择.@w6 @p8 \n<b><color=#6bd600>[ Turell萨满 ]</color></b>\n甄选酋长这件事其实是萨满的职责.@w5 \nAnd 你意识到了吗?@w4 也就是我.@w7 \n酋长可以有自己推举人，通常也一定会成为继任者.@p8 \n<b><color=#6bd600>[ Turell萨满 ]</color></b>\n不幸的是...@w4 现在最大的问题就是没有合适的候选人.@w7 \n<color=#ffae00>Geam</color> 之前实际上在竞争中遥遥领先，@w4 但他就是那四个跑掉的猎人之一.,,,,,,
dialogue_AO4WWm0,<color=#2eafff>Why don't you become Chief?</color>,,,,,,,,,,<color=#2eafff>那你为什么不去当酋长?</color>,,,,,,
dialogue_qAQUGiO,<color=#2eafff>Isn't there someone else? I find it hard to believe that there was only one candidate.</color>,,,,,,,,,,<color=#2eafff>那难道就没有别人了吗? 我真不敢相信候选人就只有一个.</color>,,,,,,
dialogue_iaaea4G,"<b><color=#6bd600>[ Shaman Turell ]</color></b>\nAs much as I am honored by your suggestion, it is against the rules of the clans for a Shaman to become Clan Chief. @w6 \nBesides,@w2 I don't want that much responsibility.@w5 I have the village's spiritual needs to and that takes up much of my time.@p9\n<b><color=#6bd600>[ Shaman Turell ]</color></b>\nThere are a couple of acolytes in the Ziggurat Temple that would probably do a good job, but they would need to give up their vocation, which i'm afraid they won't do.",,,,,,,,,,<b><color=#6bd600>[ Turell萨满 ]</color></b>\n虽然你的提议真的令我受宠若惊， 但是萨满就任酋长之位实在是不合礼法.@w6 \n况且，@w2 我并不想承担这么大的责任.@w5 光是村子里这些祭祀工作就已经忙不过来了.@p9 \n<b><color=#6bd600>[ Turell萨满 ]</color></b>\n金字塔神庙里的一些追随者也许可以成为不错的酋长，但是这会迫使他们放弃自己的职责，他们多半不会这么做.,,,,,,
dialogue_4O4eSmq,<color=#2eafff>Surely there's <i>someone </i>else on this planet?</color><color=#2eafff></color><color=#2eafff>I find it hard to believe that there's so few candidates.</color>,,,,,,,,,,<color=#2eafff>当然另外的 <i>某个人 </i>也确实可以?</color><color=#2eafff></color><color=#2eafff>我实在难以想印你们就只有这么点候选人.</color>,,,,,,
