KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_0uCa0,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_8vSiC,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_9WC40,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_LPCuS,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_Gum01,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_qOm0W,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_i4iH8,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_LO84S,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_uu8K8,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_gmSGu,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_ugMim,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_eeem0,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_K80iW,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_eSmCS,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_G8uaC,Hello.... Terran...,Hallo.... Terraner...,Bonjour ... Terran ...,Salve... Terrestre...,Hola.... Terran...,,,,Здравствуй.... Терран...,やあ.... 地球人...,你好.... 特兰人...,你好...地球人......,,,,,Xin chào .... Terran ...
dialogue_GHOuC,The Empress is all.,Die Kaiserin ist alles.,L'Impératrice est tout.,L'Imperatrice è tutto.,La Emperatriz es todo.,,,,Императрица - это все.,女帝陛下が全てだ.,女皇就是一切。,女皇就是我們的全部。,,,,,Hoàng hậu là tất cả.
dialogue_eOKI0,The War of Silence was our call to greatness!,Der Krieg des Stille war unser Ruf nach Größe!,La guerre du silence était notre appel à la grandeur!,La Guerra del Silenzio è stata la nostra chiamata alla grandezza!,¡La Guerra del Silencio fue nuestra llamada a la grandeza!,,,,Война Безмолвия была нашим призывом к величию!,"沈黙の戦いは, 我々が偉大になるための呼び水だった！",沉默之战是我们伟大的召唤！,沉默的戰爭是我們前往偉大航道的道路！,,,,,Cuộc chiến trong im lặng là lời kêu gọi của chúng tôi đến sự vĩ đại!
dialogue_uiW4C,The Abyssal are up to something!,Die Abyssal führen etwas im Schilde!,Les Aby'Sal préparent quelque chose!,Gli Abissali stanno tramando qualcosa!,¡Los abisales están tramando algo!,,,,Abyssal что-то замышляют!,Abyssalは何かを企んでいる!,深渊正在密谋什么！,深淵家族在策畫著什麼！,,,,,Abyssal đang làm gì đó!
dialogue_W0a0W,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_GiuGW,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_4CWm8,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_CGW4m,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（離開）</i>,,,,,<i> (rời đi) </i>
dialogue_OWiGC,We are unstoppable.,Wir sind unaufhaltsam.,Nous sommes inarrêtables.,Siamo inarrestabili.,Somos imparables.,,,,Нас не остановить.,我々は止められない.,我们是不可阻挡的。,我們是勢不可擋的。,,,,,Chúng tôi không thể ngăn cản.
dialogue_qu8KW,Andromeda belongs to us!,Andromeda gehört uns!,Andromède nous appartient!,Andromeda appartiene a noi!,¡Andrómeda nos pertenece!,,,,Андромеда принадлежит нам!,アンドロメダは我々のものだ！,仙女座属于我们！,仙女座是屬於我們！,,,,,Andromeda thuộc về chúng tôi!
dialogue_a8WWW,The galaxy is rightfully ours!,Die Galaxie gehört rechtmäßig uns!,La galaxie est à nous à juste titre!,La galassia è nostra di diritto!,¡La galaxia es legítimamente nuestra!,,,,Галактика по праву наша!,銀河は正当な我々のものだ！,银河系理所当然是我们的！,星係理應屬於我們的！,,,,,Thiên hà đúng là của chúng ta!
dialogue_uKaiG,Someday we will invade your world.,Eines Tages werden wir in deine Welt einfallen.,"Un jour, nous envahirons votre monde.",Un giorno invaderemo il vostro mondo.,Algún día invadiremos vuestro mundo.,,,,Когда-нибудь мы вторгнемся в ваш мир.,いつか我々はお前の世界を侵略する.,总有一天我们会入侵你的世界。,總有一天我們會入侵你的世界。,,,,,Một ngày nào đó chúng tôi sẽ xâm chiếm thế giới của bạn.
dialogue_emSaS,Our clones are tended to with the finest care!,Unsere Klone werden mit größter Sorgfalt gepflegt!,Nos clones sont entretenus avec le plus grand soin!,I nostri cloni sono curati con la massima attenzione!,¡Nuestros clones son atendidos con el mejor cuidado!,,,,За нашими клонами ухаживают с максимальной заботой!,我々のクローンは細心の注意を払って管理されている！,我们的克隆体得到了最好的照顾！,我們的克隆人有著最好的照顧！,,,,,Nhân bản của chúng tôi được chăm sóc với sự chăm sóc tốt nhất!
dialogue_OGamS,Any fleet is no match for ours.,Jede Flotte ist der unseren nicht gewachsen.,N'importe quelle flotte ne peut se comparer à la nôtre.,Qualsiasi flotta non può competere con la nostra.,Cualquier flota no es rival para la nuestra.,,,,Ни один флот не сравнится с нашим.,どんな艦隊も我々に匹敵するものはない.,任何舰队都不是我们的对手。,任何艦隊都沒有辦法與我們的匹敵。,,,,,Bất kỳ hạm đội nào cũng không phù hợp với chúng tôi.
dialogue_KeqmK,You lose more ships to us by the cycle.,Ihr verliert regelmäßig mehr Schiffe an uns.,Vous perdez plus de vaisseaux que nous par cycle.,Perdete più navi contro di noi ad ogni ciclo.,Perdéis más naves contra nosotros por ciclos.,,,,Вы теряете больше кораблей за цикл чем мы.,サイクルごとに多くの船を失っていくことになる.,你们每周期都会失去更多的船只给我们。,你打輸且失去了將近一個周期多的船艦數量。,,,,,Bạn mất nhiều tàu hơn cho chúng tôi theo chu kỳ.
dialogue_0WG0q,The Rados handle our logistics.,Die Rados übernehmen unsere Logistik.,Les Rados gèrent notre logistique.,I Rados gestiscono la nostra logistica.,Los Rados se encargan de nuestra logística.,,,,Rados занимается нашей лоGhystикой.,ラドスは我々の物流を担当している.,Rados处理我们的后勤。,拉多斯家族負責我們的物流。,,,,,Rados xử lý hậu cần của chúng tôi.
dialogue_S48Oi,The Gh'yst are listening...,Die Gh'yst lauschen...,Les Gh'yst écoutent ...,I Gh'yst ascoltano...,Los Gh'yst están escuchando...,,,,Gh'yst слушают...,ギストが聞いている...,加斯特在听...,gh'yst正在聆聽...,,,,,Các Gh'yst đang nghe ...
dialogue_i0Sae,Few can match the military of the Xenu!,Nur wenige können es mit dem Militär der Xenu aufnehmen!,Rares sont ceux qui peuvent égaler l'armée du Xenu!,In pochi possono eguagliare i militari della Xenu!,¡Pocos pueden igualar al ejército de los Xenu!,,,,Немногие могут сравниться с армией Xenu!,ジヌの軍隊に匹敵するものはほとんどない！,很少有人能匹敌Xenu的军队！,很少有能匹配澤紐家族的軍隊！,,,,,Ít ai có thể sánh được với quân đội của người Xenu!
dialogue_Jwe80,"The Epsilon run our communications ... wait, why am I telling you this?!","Die Epsilon kümmern sich um unsere Kommunikation ... Moment, warum erzähle ich dir das?!","L'Epsilon gère nos communications ... attendez, pourquoi je vous dis ça?!","Gli Epsilon gestiscono le nostre comunicazioni ... un momento, perchè te lo sto dicendo?!","Los Epsilon se encargan de nuestras comunicaciones... espera, ¿por qué te cuento esto?",,,,"Epsilon управляет нашей связью ... подожди, зачем я тебе это говорю ?!","イプシロンは通信を実行します...待って, なぜ私はお前にこんなことを言っているのだ？",Epsilon运行我们的通讯...等等，为什么我告诉你这个？！,艾普西隆家族負責我們的通訊......等等，為什麼我告訴你這個？！,,,,,"Epsilon điều hành thông tin liên lạc của chúng ta ... khoan đã, tại sao tôi lại nói với bạn điều này ?!"
dialogue_Se8Ga,"For now, you are allowed here, but next time we meet, I will end you.","Fürs Erste darfst du hier bleiben, aber wenn wir uns das nächste Mal treffen, werde ich dir ein Ende bereiten.","Pour l'instant, vous êtes accepté ici, mais la prochaine fois que nous nous rencontrerons, je vous tuerai.","Per ora, ti è permesso stare qui, ma la prossima volta che ci incontreremo, porrò fine alla tua vita.","Por ahora, se os permite estar aquí, pero la próxima vez que nos encontremos, acabaré con vosotros.",,,,"На данный момент тебе разрешено быть здесь, но в следующий раз, когда мы встретимся, я прикончу тебя.","今のところはここにいてもいい, だが次に会った時には お前を殺す.",现在，你被允许在这里，但下次我们见面时，我会结束你。,目前，您可以自由通行，但下次我們見面時，我會終結你。,,,,,"Hiện tại, ngươi được phép ở đây, nhưng lần sau chúng ta gặp nhau, tao sẽ kết thúc mày."
dialogue_AO6O0,"Our drones, are, everywhere.","Unsere Drohnen, sind, überall.",Nos drones sont partout.,Abbiamo droni dappertutto.,"Nuestros drones, están, en todas partes.",,,,Наши дроны есть везде.,我々のドローンはどこにでもある.,我们的无人机，无处不在。,我們的無人機，無處不在。,,,,,"Máy bay không người lái của chúng tôi, ở khắp mọi nơi."
dialogue_KS4em,You exist because we allow it.,"Du existierst, weil wir es zulassen.",Vous existez parce que nous le permettons.,Esisti solo perchè te lo permettiamo.,Existís porque lo permitimos.,,,,"Вы существуете, потому что мы это позволяем.",我々が許可したからお前は存在している.,你存在是因为我们允许它。,你還能存在，是因為我們允許。,,,,,Bạn tồn tại bởi vì chúng tôi cho phép nó.
dialogue_4Vc6m,"No alliances, only the Zirax Empire.","Keine Allianzen, nur das Zirax-Imperium.","Aucune d'alliance, seulement l'empire Zirax.","Nessuna alleanza, c'è solo l'Impero Zirax.","No hay alianzas, sólo el Imperio Zirax.",,,,"Никаких союзов, только Империя Зиракс.","同盟はない, ジラックス帝国だけだ.",没有联盟，只有兹瑞克斯帝国。,沒有聯盟，只有茲瑞克帝國。,,,,,"Không có liên minh, chỉ có Đế chế Zirax."
dialogue_GmCue,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vete)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_qOSGC,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_mO44I,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_KaCea,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_m4eKM,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(salir)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（离开）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_CK8Wi,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_GS4OW,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_0a6iG,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_OCqKe,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_iqKWO,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_GiqWC,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_W4D4w,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_WCaqW,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_qUTF2,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(vacaciones)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_at800,<i>(leave)</i>,<i>(verlassen)</i>,<i>(quitter)</i>,<i>(vattene)</i>,<i>(licencia)</i>,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>（请假）</i>,<i>（返回）</i>,,,,,<i> (rời đi) </i>
dialogue_ame0a,Waste management? Weapons? Manufacturing? We do them all!,Abfallwirtschaft? Waffen? Fertigung? Wir machen das alle!,Gestion des déchets? Armes? Fabrication? Nous faisons tout!,Smaltimento rifiuti? Armi? Produzione? Ci occupiamo di tutto!,¿Gestión de residuos? ¿Armas? ¿Fabricación? ¡Las hacemos todas!,,,,Управление отходами? Оружие? Производство? Мы делаем это все!,廃棄物処理? 兵器? 製造業？我々は全部やってます！,废物管理？武器？制造？我们都做！,廢棄物管理？武器？製造？我們都做！,,,,,Quản lý chất thải? Vũ khí? Chế tạo? Chúng tôi làm tất cả!
dialogue_0oqiq,Who doesn't love monopolies!,Wer liebt Monopole nicht!,Qui n'aime pas les monopoles!,Chi non ama i monopoli!,¡A quién no le gustan los monopolios!,,,,Кто не любит монополии!,独占欲のない者がいるか！,谁不喜欢垄断！,誰不喜歡壟斷！,,,,,Ai mà không yêu độc quyền!
dialogue_0iiqb,We are always interested in your backyard.,Wir sind immer an deinem Hinterhof interessiert.,Nous avons toujours été intéressés par votre jardin.,Siamo sempre interessati al tuo cortile.,Siempre nos interesa tu patio trasero.,,,,Нам всегда интересен ваш задний двор.,我々はいつもあなたのバックヤードに興味を持っています.,我们总是对你的后院感兴趣。,我們總是對你的後院感興趣。,,,,,Chúng tôi luôn quan tâm đến sân sau của bạn.
dialogue_OCmu4,Remember to visit the lobby.,"Vergiß nicht, die Lobby zu besuchen.",N'oubliez pas de visiter le hall.,Ricordati di visitare la lobby.,Recuerda visitar el vestíbulo.,,,,Не забудьте посетить вестибюль.,ロビーに行くのを忘れるな.,记得参观大厅。,記得參觀大堂。,,,,,Nhớ ghé thăm sảnh.
dialogue_S0a4W,We put the POS in possessed.,Wir haben den POS in Beschlag genommen.,Nous nous attribuons le POS.,Abbiamo messo il POS in possesso.,Ponemos el punto de venta en posesión.,,,,Мы помещаем POS в одержимых.,我々はPOSを保有しています.,我们让被附体的POS。,我們隨身攜帶POS。,,,,,Chúng tôi đã đưa máy POS vào sở hữu.
dialogue_WCueC,Environment? What is that?,Umwelt? Was ist das?,Environnement? Qu'est-ce que c'est?,Ambiente? Che cos'è?,¿Entorno? ¿Qué es eso?,,,,Окружающая среда? Это что?,環境? それは何ですか？,环境？那是什么？,環境維護？那是什麼？,,,,,Môi trường? Đó là gì?
dialogue_A88Uu,We never have supply chain problems!,Wir haben nie Probleme mit der Lieferkette!,Nous n'avons jamais de problèmes de chaîne d'approvisionnement!,Non abbiamo mai problemi di fornitura!,Nunca tenemos problemas con la cadena de suministro.,,,,У нас никогда не бывает проблем с цепочкой поставок!,我々は供給連鎖の問題を持たない！,我们从来没有供应链问题！,我們從未有過供應鏈問題！,,,,,Chúng tôi không bao giờ gặp vấn đề về chuỗi cung ứng!
dialogue_Im89u,We do not mind a little side venture here and there.,Wir haben nichts gegen einen kleinen Abstecher hier und da.,Ça ne nous dérange pas une petite aventure parallèle ici et là.,Non ci dispiace una piccola impresa secondaria qua e là.,No nos importa una pequeña aventura secundaria aquí y allá.,,,,Мы не против небольшой побочной авантюры здесь и там.,我々はここやあちこちにある小さなサイドベンチャーを気にしません.,我们不介意在这里和那里进行一些副业。,我們不介意到處看看的小型探險。,,,,,Chúng tôi không ngại một chút mạo hiểm ở đây và ở đó.
dialogue_auqWW,Someday Polaris Corp will own the galaxy.,Eines Tages wird der Polaris Konzern die Galaxie besitzen.,"Un jour, Polaris Mégacorp possédera la galaxie.",Un giorno la Polaris Corp sarà proprietaria della galassia.,Algún día Polaris Corp será dueña de la galaxia.,,,,Когда-нибудь галактика будет принадлежать корпорации Полярис.,いつかポラリス社は銀河を手に入れるでしょう.,总有一天，北极星超级企业会拥有银河系。,總有一天是極星企業將擁有銀河系。,,,,,Một ngày nào đó Polaris Corp sẽ sở hữu dải ngân hà.
dialogue_Ue48a,"Competition is a good thing! I mean, do you see anyone else here?","Wettbewerb ist eine gute Sache! Ich meine, siehst du hier noch jemanden?","La concurrence est une bonne chose! Je veux dire, voyez-vous quelqu'un d'autre ici?","La competizione è una buona cosa! Voglio dire, vedi qualcun altro qui?","¡La competencia es algo bueno! Quiero decir, ¿ves a alguien más aquí?",,,,"Конкуренция - это хорошо! Я имею в виду, ты видишь здесь кого-нибудь еще?",競争は良いことだ！　つまりここに他の誰かがいるのか？,竞争是好事！我的意思是，你看到这里有其他人吗？,競爭是一件好事！我是說，你在這裡還有看到別人嗎？,,,,,"Cạnh tranh là một điều tốt! Ý tôi là, bạn có thấy ai khác ở đây không?"
dialogue_8IWCK,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(volver)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（后退）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_mGauO,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(volver)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（后退）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_GK8qc,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(atrás)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（后退）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_0GUm0,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(atrás)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（后退）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_mWk0G,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(atrás)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（背影）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_SNaC3,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(espalda)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（背面）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_eS204,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(espalda)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（背面）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_4fmCC,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(espalda)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（背面）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_84iW7,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(espalda)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（背面）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_uGieS,<i>(back)</i>,<i>(Zurück)</i>,<i>(retour)</i>,<i>(indietro)</i>,<i>(atrás)</i>,,,,<i>(вернуться)</i>,<i>(戻る)</i>,<i>（返回）</i>,<i>（返回）</i>,,,,,<i> (quay lại) </i>
dialogue_eWieW,Welcome to our small establishment stranger!,Willkommen in unserem kleinen Betrieb Fremder!,Bienvenue étranger dans notre petit établissement!,Benvenuto nel nostro piccolo stabilimento straniero!,¡Bienvenido a nuestro pequeño establecimiento forastero!,,,,Добро пожаловать в наше маленькое заведение незнакомец!,私たちの小さな施設へようこそよそ者！,欢迎来到我们的小店，陌生人！,歡迎來到我們的小型企業  陌生人！,,,,,Chào mừng đến với lãnh thổ nhỏ lạ lùng của chúng tôi!
dialogue_ju8Wq,"Be careful of the pirates, they are known to take slaves.","Nehmt euch vor den Piraten in Acht, sie sind dafür bekannt, dass sie Sklaven entführen.","Fais attention aux pirates, ils sont connus pour prendre des esclaves.","Fai attenzione ai pirati, sono noti per prendere schiavi.","Ten cuidado con los piratas, son conocidos por tomar esclavos.",,,,"Будь осторожен с пиратами, они, как известно, захватывают рабов.",,小心海盗，他们以掳人为名。,,,,,,
dialogue_OameC,This galaxy is full of opportunity!,Diese Galaxie ist voller Möglichkeiten!,Cette galaxie regorge d'opportunités!,La galassia è piena di opportunità,¡Esta galaxia está llena de oportunidades!,,,,Эта галактика полна возможностей!,この銀河はチャンスに満ちている！,这个银河系充满了机会！,這個星系充滿了機會！,,,,,Thiên hà này đầy cơ hội!
dialogue_8q04e,The Zirax make finding a new home challenging.,Die Zirax machen die Suche nach einem neuen Zuhause zur Herausforderung.,C'est difficile avec les Zirax de trouver un nouveau chez-nous.,Gli Zirax rendono difficile trovare una nuova casa.,Los Zirax hacen que encontrar un nuevo hogar sea un reto.,,,,Зиракс делает поиск нового дома сложной задачей.,ジラックスは新しい家を見つけるのを難しくしています.,兹瑞克斯使得寻找新家变得具有挑战性。,茲瑞克讓找到新的落腳處更困難。,,,,,Zirax khiến việc tìm kiếm một ngôi nhà mới trở nên khó khăn.
dialogue_KOSSm,I wonder how far it is to the nearest trader station?,"Ich frage mich, wie weit es bis zur nächsten Händler-Station ist?",Je me demande à quelle distance se trouve la station de commerçe la plus proche?,Mi chiedo quanto dista la stazione commerciale più vicina?,Me pregunto a qué distancia está la estación comercial más cercana.,,,,"Интересно, как далеко до ближайшей торговой станции?",一番近いトレーダーステーションまでどのくらい遠いのだろうか？,我想知道最近的贸易站有多远？,我想知道這裡到最近的貿易站有多遠？,,,,,Tôi tự hỏi còn bao xa nữa là đến trạm giao dịch gần nhất?
dialogue_0SSG8,Someday the galaxy will be at peace again.,Eines Tages wird in der Galaxie wieder Frieden herrschen.,"Un jour, la galaxie sera à nouveau en paix.",Un giorno la galassia sarà di nuovo pacifica.,Algún día la galaxia volverá a estar en paz.,,,,Когда-нибудь в галактике снова будет мир.,いつか銀河は再び平和になるだろう.,总有一天，银河系将再次和平。,總有一天，銀河係將再次和平。,,,,,Một ngày nào đó thiên hà sẽ hòa bình trở lại.
dialogue_0eCii,Colonisation is an incredible adventure!,Die Kolonisierung ist ein unglaubliches Abenteuer!,La colonisation est une aventure incroyable !,La colonizzazione è un'avventura incredibile!,¡La colonización es una aventura increíble!,,,,Колонизация - это невероятное приключение!,,殖民是一次不可思议的冒险！,,,,,,
